obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3756681898.88,8,3.60503005981,empty,empty,3756691531.95,3756691533.22,3756681901.0,3756681898.88,port_timestamp,7.28299999237,10.4138002396,32.5430929227,1025.0022807,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
11,3756682798.87,8,3.60466003418,empty,empty,3756691531.95,3756691533.22,3756682801.0,3756682798.87,port_timestamp,7.05399990082,10.4084997177,32.5442220632,1025.00302671,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
12,3756683698.87,8,3.6045498848,empty,empty,3756691531.95,3756691533.22,3756683701.0,3756683698.87,port_timestamp,6.87200021744,10.4095001221,32.5422988418,1025.00053552,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
13,3756684598.87,8,3.60501003265,empty,empty,3756691531.95,3756691533.22,3756684601.0,3756684598.87,port_timestamp,6.33300018311,10.4145002365,32.5426779167,1024.99754606,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
14,3756685498.87,8,3.60601997375,empty,empty,3756691531.95,3756691533.22,3756685501.0,3756685498.87,port_timestamp,7.04500007629,10.4253997803,32.5427490439,1024.99896546,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
15,3756686398.87,8,3.60623002052,empty,empty,3756691531.95,3756691533.23,3756686401.0,3756686398.87,port_timestamp,7.00099992752,10.4277000427,32.5428186608,1024.99842972,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
16,3756687298.87,8,3.60440993309,empty,empty,3756691531.95,3756691533.23,3756687301.0,3756687298.87,port_timestamp,6.89499998093,10.4152002335,32.5357831994,1024.99459281,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
17,3756688198.87,8,3.60283994675,empty,empty,3756691531.95,3756691533.23,3756688201.0,3756688198.87,port_timestamp,6.99700021744,10.4062004089,32.5280370486,1024.99054546,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
18,3756689098.87,8,3.60322999954,empty,empty,3756697840.62,3756697842.09,3756689101.0,3756689098.87,port_timestamp,6.40700006485,10.4103002548,32.5285370274,1024.98757295,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
19,3756689998.87,8,3.60314011574,empty,empty,3756697840.62,3756697842.09,3756690001.0,3756689998.87,port_timestamp,7.36600017548,10.4123001099,32.5254342246,1024.98914806,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
20,3756690898.87,8,3.60349988937,empty,empty,3756697840.62,3756697842.09,3756690901.0,3756690898.87,port_timestamp,7.05100011826,10.4134998322,32.5281070558,1024.98960409,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
21,3756691798.87,8,3.60285997391,empty,empty,3756697840.62,3756697842.1,3756691801.0,3756691798.87,port_timestamp,6.98799991608,10.4097995758,32.5250203803,1024.98754239,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
22,3756692698.87,8,3.60386991501,empty,empty,3756697840.62,3756697842.1,3756692701.0,3756692698.87,port_timestamp,6.61299991608,10.4195995331,32.5265532923,1024.98537764,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
23,3756693598.87,8,3.60394001007,empty,empty,3756697840.62,3756697842.1,3756693601.0,3756693598.87,port_timestamp,6.72200012207,10.4160995483,32.5303373106,1024.98941402,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
24,3756694498.89,8,3.60646009445,empty,empty,3756697840.62,3756697842.1,3756694501.0,3756694498.89,port_timestamp,7.46999979019,10.4326000214,32.5405398486,1024.99793909,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
25,3756695398.87,8,3.60580992699,empty,empty,3756697840.62,3756697842.1,3756695401.0,3756695398.87,port_timestamp,6.32999992371,10.4265003204,32.5399644529,1024.99337782,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
26,3756696298.87,8,3.60472011566,empty,empty,3756704135.77,3756704135.79,3756696301.0,3756696298.87,port_timestamp,6.75199985504,10.4158000946,32.5384242995,1024.99590315,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
27,3756697198.86,8,3.6040699482,empty,empty,3756704135.77,3756704135.79,3756697201.0,3756697198.86,port_timestamp,6.992000103,10.4107999802,32.5362674155,1024.99615613,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
28,3756698098.87,8,3.60438990593,empty,empty,3756704135.77,3756704135.79,3756698101.0,3756698098.87,port_timestamp,6.8860001564,10.4137001038,32.5369302434,1024.99570103,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
29,3756698998.86,8,3.60430002213,empty,empty,3756704135.77,3756704135.79,3756699001.0,3756698998.86,port_timestamp,6.46600008011,10.4141998291,32.5357611217,1024.99280729,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
30,3756699898.86,8,3.60399007797,empty,empty,3756704135.77,3756704135.79,3756699901.0,3756699898.86,port_timestamp,7.367000103,10.4112997055,32.53485812,1024.9966672,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
31,3756700798.86,8,3.60416007042,empty,empty,3756704135.77,3756704135.79,3756700801.0,3756700798.86,port_timestamp,7.28599977493,10.4131002426,32.5349857295,1024.99609475,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
32,3756701698.86,8,3.60462999344,empty,empty,3756704135.77,3756704135.79,3756701701.0,3756701698.86,port_timestamp,6.25299978256,10.4165000916,32.5371063208,1024.99250243,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
33,3756702598.86,8,3.60552000999,empty,empty,3756704135.77,3756704135.79,3756702601.0,3756702598.86,port_timestamp,7.03000020981,10.4252996445,32.5378276535,1024.99507928,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
34,3756703498.86,8,3.60612988472,empty,empty,3756712530.05,3756712530.44,3756703501.0,3756703498.86,port_timestamp,7.29199981689,10.4306001663,32.5390919131,1024.99634674,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
35,3756704398.86,8,3.60638999939,empty,empty,3756712530.05,3756712530.45,3756704401.0,3756704398.86,port_timestamp,7.22399997711,10.4333000183,32.5393158132,1024.99575471,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
36,3756705298.86,8,3.60644006729,empty,empty,3756712530.05,3756712530.45,3756705301.0,3756705298.86,port_timestamp,6.75099992752,10.4337997437,32.5395743064,1024.99373422,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
37,3756706198.86,8,3.6066300869,empty,empty,3756712530.05,3756712530.45,3756706201.0,3756706198.86,port_timestamp,6.61199998856,10.4343996048,32.5410032696,1024.99411781,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
38,3756707098.86,8,3.60660004616,empty,empty,3756712530.05,3756712530.45,3756707101.0,3756707098.86,port_timestamp,7.01599979401,10.4327001572,32.5420506707,1024.99704841,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
39,3756707998.86,8,3.60679006577,empty,empty,3756712530.05,3756712530.45,3756708001.0,3756707998.86,port_timestamp,6.82899999619,10.4351997375,32.5418008407,1024.9955836,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
40,3756708898.86,8,3.60554003716,empty,empty,3756712530.05,3756712530.45,3756708901.0,3756708898.86,port_timestamp,7.0720000267,10.4273004532,32.5362224574,1024.99367779,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
41,3756709798.86,8,3.60629010201,empty,empty,3756712530.05,3756712530.45,3756709801.0,3756709798.86,port_timestamp,7.40299987793,10.4343996048,32.5372524192,1024.99476826,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
42,3756710698.86,8,3.60529994965,empty,empty,3756718837.04,3756718837.22,3756710701.0,3756710698.86,port_timestamp,6.75600004196,10.4289999008,32.5324317048,1024.98900684,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
43,3756711598.86,8,3.60457992554,empty,empty,3756718837.04,3756718837.24,3756711601.0,3756711598.86,port_timestamp,6.90700006485,10.4263000488,32.5275561254,1024.98634846,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
44,3756712498.86,8,3.60469007492,empty,empty,3756718837.04,3756718837.24,3756712501.0,3756712498.86,port_timestamp,6.85200023651,10.4286003113,32.5266287096,1024.98498606,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
45,3756713398.88,8,3.60434007645,empty,empty,3756718837.04,3756718837.24,3756713401.0,3756713398.88,port_timestamp,6.9889998436,10.4296998978,32.5220735153,1024.98186804,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
46,3756714298.86,8,3.60431003571,empty,empty,3756718837.04,3756718837.24,3756714301.0,3756714298.86,port_timestamp,6.64599990845,10.4310998917,32.5206675685,1024.97898459,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
47,3756715198.85,8,3.60404992104,empty,empty,3756718837.04,3756718837.24,3756715201.0,3756715198.85,port_timestamp,6.70599985123,10.4343996048,32.5150862406,1024.97434482,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
48,3756716098.85,8,3.60385990143,empty,empty,3756718837.04,3756718837.24,3756716101.0,3756716098.85,port_timestamp,6.83699989319,10.4342002869,32.5132987156,1024.97357753,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
49,3756716998.85,8,3.60405993462,empty,empty,3756718837.04,3756718837.24,3756717001.0,3756716998.85,port_timestamp,6.80200004578,10.4404001236,32.5097813644,1024.96962364,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
50,3756717898.85,8,3.60452008247,empty,empty,3756727232.17,3756727232.19,3756717901.0,3756717898.85,port_timestamp,6.95100021362,10.445599556,32.5096839869,1024.96933614,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
51,3756718798.85,8,3.60482001305,empty,empty,3756727232.17,3756727232.19,3756718801.0,3756718798.85,port_timestamp,6.75400018692,10.4482002258,32.5104513905,1024.96860152,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
52,3756719698.85,8,3.60504007339,empty,empty,3756727232.17,3756727232.19,3756719701.0,3756719698.85,port_timestamp,7.36100006104,10.4497995377,32.5109673095,1024.97147355,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
53,3756720598.85,8,3.60499000549,empty,empty,3756727232.17,3756727232.19,3756720601.0,3756720598.85,port_timestamp,6.78200006485,10.4490995407,32.5113415027,1024.96926858,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
54,3756721498.85,8,3.60524010658,empty,empty,3756727232.17,3756727232.19,3756721501.0,3756721498.85,port_timestamp,6.71700000763,10.4509000778,32.5122695305,1024.9693916,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
55,3756722398.85,8,3.60513997078,empty,empty,3756727232.17,3756727232.19,3756722401.0,3756722398.85,port_timestamp,6.71299982071,10.4502000809,32.5118909109,1024.96919765,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
56,3756723298.85,8,3.60519003868,empty,empty,3756727232.17,3756727232.19,3756723301.0,3756723298.85,port_timestamp,7.23600006104,10.4484996796,32.5136857797,1024.97324858,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
57,3756724198.85,8,3.60532999039,empty,empty,3756727232.17,3756727232.19,3756724201.0,3756724198.85,port_timestamp,7.03599977493,10.4490003586,32.5147282646,1024.9730722,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
58,3756725098.86,8,3.60537004471,empty,empty,3756733531.02,3756733532.37,3756725101.0,3756725098.86,port_timestamp,7.19500017166,10.4471998215,32.5166703679,1024.97561048,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
59,3756725998.85,8,3.60496997833,empty,empty,3756733531.03,3756733532.37,3756726001.0,3756725998.85,port_timestamp,6.54600000381,10.4439001083,32.515887054,1024.97262967,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
60,3756726898.85,8,3.60472989082,empty,empty,3756733531.03,3756733532.37,3756726901.0,3756726898.85,port_timestamp,6.45499992371,10.4391002655,32.5178103256,1024.9745341,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
61,3756727798.85,8,3.60528993607,empty,empty,3756733531.03,3756733532.37,3756727801.0,3756727798.85,port_timestamp,7.39099979401,10.440199852,32.5220393737,1024.9818714,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
62,3756728698.85,8,3.60513997078,empty,empty,3756733531.03,3756733532.37,3756728701.0,3756728698.85,port_timestamp,6.26900005341,10.4337997437,32.526742307,1024.98155632,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
63,3756729598.85,8,3.6055700779,empty,empty,3756733531.03,3756733532.37,3756729601.0,3756729598.85,port_timestamp,7.10400009155,10.4308004379,32.5333802797,1024.99101209,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
64,3756730498.85,8,3.60653996468,empty,empty,3756733531.03,3756733532.37,3756730501.0,3756730498.85,port_timestamp,6.71700000763,10.4336996078,32.5406810942,1024.9944602,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
65,3756731398.84,8,3.60688996315,empty,empty,3756733531.03,3756733532.37,3756731401.0,3756731398.84,port_timestamp,6.67899990082,10.432100296,32.5456411431,1024.99842612,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
66,3756732298.84,8,3.60722994804,empty,empty,3756739855.84,3756739856.35,3756732301.0,3756732298.84,port_timestamp,7.47200012207,10.4342002869,32.5468291656,1025.00257723,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
67,3756733198.84,8,3.60701990128,empty,empty,3756739855.84,3756739856.35,3756733201.0,3756733198.84,port_timestamp,6.17199993134,10.4335002899,32.5459085569,1024.99610581,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
68,3756734098.84,8,3.60713005066,empty,empty,3756739855.84,3756739856.35,3756734101.0,3756734098.84,port_timestamp,6.65399980545,10.4333000183,32.5469854399,1024.99915671,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
69,3756734998.84,8,3.6072499752,empty,empty,3756739855.84,3756739856.35,3756735001.0,3756734998.84,port_timestamp,6.86100006104,10.4363002777,32.5454131409,1024.99835603,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
70,3756735898.84,8,3.60755991936,empty,empty,3756739855.84,3756739856.35,3756735901.0,3756735898.84,port_timestamp,7.37699985504,10.4377002716,32.5470484618,1025.00172331,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
71,3756736798.84,8,3.60712003708,empty,empty,3756739855.84,3756739856.35,3756736801.0,3756736798.84,port_timestamp,7.15500020981,10.4366998672,32.5436277576,1024.99822485,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
72,3756737698.84,8,3.60756993294,empty,empty,3756739855.84,3756739856.35,3756737701.0,3756737698.84,port_timestamp,6.57700014114,10.4384002686,32.5468671546,1024.99784876,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
73,3756738598.84,8,3.60715007782,empty,empty,3756739855.84,3756739856.35,3756738601.0,3756738598.84,port_timestamp,7.44000005722,10.4375,32.5430911511,1024.99895803,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
74,3756739498.84,8,3.60755991936,empty,empty,3756748246.48,3756748247.14,3756739501.0,3756739498.84,port_timestamp,6.97599983215,10.4392995834,32.5457907771,1024.9986594,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
75,3756740398.84,8,3.60821008682,empty,empty,3756748246.48,3756748247.14,3756740401.0,3756740398.84,port_timestamp,7.20300006866,10.4442996979,32.5477386375,1025.00035165,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
76,3756741298.84,8,3.60853004456,empty,empty,3756748246.48,3756748247.14,3756741301.0,3756741298.84,port_timestamp,6.97700023651,10.4467000961,32.5488983469,1024.99982572,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
77,3756742198.84,8,3.60891008377,empty,empty,3756748246.48,3756748247.14,3756742201.0,3756742198.84,port_timestamp,7.16099977493,10.4511995316,32.5486036359,1024.99966093,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
78,3756743098.84,8,3.6096599102,empty,empty,3756748246.48,3756748247.14,3756743101.0,3756743098.84,port_timestamp,6.70399999619,10.461400032,32.5471959051,1024.99476147,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
79,3756743998.84,8,3.6106801033,empty,empty,3756748246.49,3756748247.14,3756744001.0,3756743998.84,port_timestamp,6.92199993134,10.4730997086,32.5468629957,1024.99349201,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
80,3756744898.89,8,3.6110200882,empty,empty,3756748246.49,3756748247.14,3756744901.0,3756744898.89,port_timestamp,7.09399986267,10.4735002518,32.5498368424,1024.99651794,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
81,3756745798.83,8,3.61251997948,empty,empty,3756748246.49,3756748247.14,3756745801.0,3756745798.83,port_timestamp,7.08500003815,10.4928998947,32.5475237629,1024.99136395,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
82,3756746701.48,8,3.61310005188,empty,empty,3756754554.85,3756754555.6,3756746701.0,3756746701.48,port_timestamp,6.78599977493,10.4989004135,32.5481003827,1024.98943793,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
83,3756747598.83,8,3.61335992813,empty,empty,3756754554.85,3756754555.6,3756747601.0,3756747598.83,port_timestamp,6.70800018311,10.5017004013,32.5482329988,1024.98871063,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
84,3756748498.83,8,3.61375999451,empty,empty,3756754554.85,3756754555.6,3756748501.0,3756748498.83,port_timestamp,6.09600019455,10.5048999786,32.5496443979,1024.9864996,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
85,3756749399.17,8,3.61420989037,empty,empty,3756754554.85,3756754555.6,3756749401.0,3756749399.17,port_timestamp,6.67999982834,10.5090999603,32.5501423461,1024.98880734,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
86,3756750298.94,8,3.6146299839,empty,empty,3756754554.85,3756754555.6,3756750301.0,3756750298.94,port_timestamp,6.24399995804,10.5124998093,32.5515007604,1024.98731547,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
87,3756751198.83,8,3.61436009407,empty,empty,3756754554.85,3756754555.6,3756751201.0,3756751198.83,port_timestamp,7.29600000381,10.5104999542,32.5501304877,1024.99134079,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
88,3756752098.83,8,3.61423993111,empty,empty,3756754554.85,3756754555.6,3756752101.0,3756752098.83,port_timestamp,6.56599998474,10.5115995407,32.5482592772,1024.98639799,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
89,3756752998.83,8,3.61484003067,empty,empty,3756754554.85,3756754555.6,3756753001.0,3756752998.83,port_timestamp,7.47399997711,10.5167999268,32.5492281627,1024.99036437,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
90,3756753898.83,8,3.61369991302,empty,empty,3756762954.95,3756762957.48,3756753901.0,3756753898.83,port_timestamp,7.53700017929,10.5075998306,32.5460104995,1024.98971484,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
91,3756754798.83,8,3.61445999146,empty,empty,3756762954.95,3756762957.48,3756754801.0,3756754798.83,port_timestamp,7.13700008392,10.5145998001,32.5475357165,1024.98790002,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
92,3756755698.84,8,3.61385011673,empty,empty,3756762954.95,3756762957.48,3756755701.0,3756755698.84,port_timestamp,7.46799993515,10.5080003738,32.5471834337,1024.99024865,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
93,3756756598.83,8,3.61369991302,empty,empty,3756762954.95,3756762957.48,3756756601.0,3756756598.83,port_timestamp,6.69899988174,10.505900383,32.547890541,1024.98768548,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
94,3756757498.83,8,3.61383008957,empty,empty,3756762954.95,3756762957.48,3756757501.0,3756757498.83,port_timestamp,7.15799999237,10.5078001022,32.5472974111,1024.98897165,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
95,3756758398.82,8,3.61379003525,empty,empty,3756762954.95,3756762957.48,3756758401.0,3756758398.82,port_timestamp,6.42100000381,10.5058002472,32.5490013981,1024.98731258,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
96,3756759298.82,8,3.61394000053,empty,empty,3756762958.86,3756762958.89,3756759301.0,3756759298.82,port_timestamp,6.79400014877,10.5092000961,32.5473032044,1024.98709293,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
97,3756760198.82,8,3.61414003372,empty,empty,3756762958.86,3756762958.89,3756760201.0,3756760198.82,port_timestamp,6.875,10.5135002136,32.5454269311,1024.98526173,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
98,3756761098.83,8,3.61554002762,empty,empty,3756769268.03,3756769268.05,3756761101.0,3756761098.83,port_timestamp,6.29600000381,10.5262002945,32.5483429943,1024.98274675,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
99,3756761998.82,8,3.61853003502,empty,empty,3756769268.03,3756769268.05,3756762001.0,3756761998.82,port_timestamp,6.94600009918,10.55189991,32.5550207121,1024.98648364,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
100,3756762898.82,8,3.61825990677,empty,empty,3756769268.03,3756769268.05,3756762901.0,3756762898.82,port_timestamp,6.88999986649,10.5530996323,32.5512716178,1024.98310436,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
101,3756763798.83,8,3.62000989914,empty,empty,3756769268.03,3756769268.05,3756763801.0,3756763798.83,port_timestamp,6.90799999237,10.5699996948,32.5536734696,1024.98215871,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
102,3756764698.82,8,3.61944007874,empty,empty,3756769268.03,3756769268.05,3756764701.0,3756764698.82,port_timestamp,6.92000007629,10.5663003922,32.5512731658,1024.98097759,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
103,3756765598.82,8,3.62030005455,empty,empty,3756769268.03,3756769268.05,3756765601.0,3756765598.82,port_timestamp,6.83300018311,10.5733003616,32.5536569738,1024.98124087,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
104,3756766498.82,8,3.62012004852,empty,empty,3756769268.03,3756769268.05,3756766501.0,3756766498.82,port_timestamp,7.59299993515,10.5726995468,32.5520700747,1024.98353914,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
105,3756767398.82,8,3.61967992783,empty,empty,3756769268.03,3756769268.05,3756767401.0,3756767398.82,port_timestamp,7.23600006104,10.5685997009,32.5514831759,1024.98217354,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
106,3756768298.82,8,3.61948990822,empty,empty,3756777667.52,3756777667.55,3756768301.0,3756768298.82,port_timestamp,7.125,10.5658998489,32.5520423199,1024.98257111,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
107,3756769198.82,8,3.61911988258,empty,empty,3756777667.52,3756777667.55,3756769201.0,3756769198.82,port_timestamp,6.95599985123,10.5628995895,32.5510941546,1024.98158396,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
108,3756770098.82,8,3.61861991882,empty,empty,3756777667.52,3756777667.55,3756770101.0,3756770098.82,port_timestamp,7.47100019455,10.5580997467,32.550157536,1024.9840027,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
109,3756770998.82,8,3.61845993996,empty,empty,3756777667.52,3756777667.55,3756771001.0,3756770998.82,port_timestamp,7.26700019836,10.557100296,32.549539349,1024.98277133,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
110,3756771898.82,8,3.61835002899,empty,empty,3756777667.52,3756777667.55,3756771901.0,3756771898.82,port_timestamp,6.91499996185,10.5562000275,32.5493960755,1024.98122465,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
111,3756772798.82,8,3.61805009842,empty,empty,3756777667.52,3756777667.55,3756772801.0,3756772798.82,port_timestamp,7.25199985504,10.5517997742,32.550178102,1024.9841098,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
112,3756773698.81,8,3.61823010445,empty,empty,3756777667.52,3756777667.55,3756773701.0,3756773698.81,port_timestamp,7.22599983215,10.5523996353,32.5514545521,1024.98488403,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
113,3756774598.81,8,3.6180100441,empty,empty,3756777667.52,3756777667.55,3756774601.0,3756774598.81,port_timestamp,7.41900014877,10.5514001846,32.5500624418,1024.98484225,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
114,3756775498.81,8,3.61788010597,empty,empty,3756783979.71,3756783982.1,3756775501.0,3756775498.81,port_timestamp,7.08500003815,10.5495996475,32.5505170591,1024.98399683,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
