obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3757545898.32,8,3.61192989349,empty,empty,3757553789.68,3757553789.69,3757545901.0,3757545898.32,port_timestamp,7.25899982452,10.5431995392,32.4966350007,1024.94390071,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
11,3757546798.32,8,3.60273003578,empty,empty,3757553789.68,3757553789.69,3757546801.0,3757546798.32,port_timestamp,7.33400011063,10.4615001678,32.4773785318,1024.94318485,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
12,3757547698.32,8,3.61112999916,empty,empty,3757553789.68,3757553789.69,3757547701.0,3757547698.32,port_timestamp,7.57399988174,10.5367002487,32.4942936196,1024.94461148,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
13,3757548598.32,8,3.611109972,empty,empty,3757553789.68,3757553789.69,3757548601.0,3757548598.32,port_timestamp,7.37200021744,10.5361995697,32.4946247541,1024.94404288,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
14,3757549498.32,8,3.61467003822,empty,empty,3757553789.68,3757553789.69,3757549501.0,3757549498.32,port_timestamp,7.15899991989,10.5663003922,32.5034791308,1024.94482374,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
15,3757550398.32,8,3.61180996895,empty,empty,3757553789.68,3757553789.69,3757550401.0,3757550398.32,port_timestamp,7.20100021362,10.5413999557,32.4970628736,1024.94428017,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
16,3757551298.32,8,3.61539006233,empty,empty,3757553789.68,3757553789.7,3757551301.0,3757551298.32,port_timestamp,7.40700006485,10.5725002289,32.5050404326,1024.94609677,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
17,3757552198.32,8,3.61291003227,empty,empty,3757553789.68,3757553789.7,3757552201.0,3757552198.32,port_timestamp,7.25299978256,10.5493001938,32.5009987707,1024.94622875,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
18,3757553098.32,8,3.61718010902,empty,empty,3757562196.86,3757562196.87,3757553101.0,3757553098.32,port_timestamp,7.24700021744,10.5888004303,32.5084684836,1024.94524783,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
19,3757553998.33,8,3.61442995071,empty,empty,3757562196.86,3757562196.88,3757554001.0,3757553998.33,port_timestamp,7.43800020218,10.5640001297,32.5030075959,1024.94611054,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
20,3757554898.32,8,3.61535000801,empty,empty,3757562196.86,3757562196.88,3757554901.0,3757554898.32,port_timestamp,7.48699998856,10.5713996887,32.5055869371,1024.94707247,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
21,3757555798.32,8,3.61395001411,empty,empty,3757562196.86,3757562196.88,3757555801.0,3757555798.32,port_timestamp,7.01499986649,10.560500145,32.5015122633,1024.94363539,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
22,3757556698.32,8,3.61837005615,empty,empty,3757562196.86,3757562196.88,3757556701.0,3757556698.32,port_timestamp,7.31300020218,10.5974998474,32.5125723986,1024.94724871,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
23,3757557598.32,8,3.61782002449,empty,empty,3757562196.86,3757562196.88,3757557601.0,3757557598.32,port_timestamp,7.1890001297,10.5934000015,32.5107848924,1024.94600062,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
24,3757558498.31,8,3.61983990669,empty,empty,3757562196.86,3757562196.88,3757558501.0,3757558498.31,port_timestamp,7.27299976349,10.6120004654,32.5143450659,1024.94595697,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
25,3757559398.31,8,3.61977005005,empty,empty,3757562196.86,3757562196.88,3757559401.0,3757559398.31,port_timestamp,7.382999897,10.6113996506,32.5141361672,1024.94639415,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
26,3757560298.31,8,3.61952996254,empty,empty,3757568553.06,3757568553.16,3757560301.0,3757560298.31,port_timestamp,7.35699987411,10.6076002121,32.5151375465,1024.94770992,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
27,3757561198.31,8,3.61970996857,empty,empty,3757568553.06,3757568553.16,3757561201.0,3757561198.31,port_timestamp,7.29500007629,10.6098003387,32.5149975345,1024.94694276,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
28,3757562098.31,8,3.6194999218,empty,empty,3757568553.06,3757568553.16,3757562101.0,3757562098.31,port_timestamp,7.40399980545,10.6079998016,32.5144601782,1024.9473258,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
29,3757562998.31,8,3.61916995049,empty,empty,3757568553.06,3757568553.16,3757563001.0,3757562998.31,port_timestamp,7.21400022507,10.6052999496,32.51365258,1024.94630298,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
30,3757563898.31,8,3.61937999725,empty,empty,3757568553.06,3757568553.16,3757563901.0,3757563898.31,port_timestamp,7.34200000763,10.6084003448,32.5129334363,1024.94578781,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
31,3757564798.31,8,3.61906003952,empty,empty,3757568553.06,3757568553.16,3757564801.0,3757564798.31,port_timestamp,7.45499992371,10.6044998169,32.5131649298,1024.94714867,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
32,3757565698.31,8,3.61871004105,empty,empty,3757568553.06,3757568553.16,3757565701.0,3757565698.31,port_timestamp,7.36000013351,10.6014003754,32.512470546,1024.94671147,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
33,3757566598.31,8,3.61893010139,empty,empty,3757568553.06,3757568553.16,3757566601.0,3757566598.31,port_timestamp,7.50899982452,10.6037998199,32.5124663651,1024.94696861,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
34,3757567498.31,8,3.61819005013,empty,empty,3757576897.52,3757576898.67,3757567501.0,3757567498.31,port_timestamp,7.35300016403,10.5952997208,32.5127177689,1024.94792045,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
35,3757568398.31,8,3.61774992943,empty,empty,3757576897.52,3757576898.67,3757568401.0,3757568398.31,port_timestamp,7.08500003815,10.5910997391,32.5121789845,1024.94701201,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
36,3757569298.31,8,3.61605000496,empty,empty,3757576897.52,3757576898.69,3757569301.0,3757569298.31,port_timestamp,7.21899986267,10.5750999451,32.5093997555,1024.94819794,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
37,3757570198.31,8,3.61117005348,empty,empty,3757576897.52,3757576898.69,3757570201.0,3757570198.31,port_timestamp,7.28399991989,10.5310001373,32.4999032445,1024.94864743,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
38,3757571098.31,8,3.60731005669,empty,empty,3757576897.52,3757576898.69,3757571101.0,3757571098.31,port_timestamp,7.19299983978,10.4951000214,32.4933346449,1024.94925278,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
39,3757571998.31,8,3.60529994965,empty,empty,3757576897.52,3757576898.69,3757572001.0,3757571998.31,port_timestamp,7.35599994659,10.4770002365,32.4892858998,1024.94992175,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
40,3757572898.31,8,3.60074996948,empty,empty,3757576897.52,3757576898.69,3757572901.0,3757572898.31,port_timestamp,7.36999988556,10.4371004105,32.4792924907,1024.94899115,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
41,3757573798.31,8,3.5987200737,empty,empty,3757576897.52,3757576898.69,3757573801.0,3757573798.31,port_timestamp,7.23600006104,10.4179000854,32.4761365542,1024.94918921,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
42,3757574698.3,8,3.60053992271,empty,empty,3757583215.05,3757583216.37,3757574701.0,3757574698.3,port_timestamp,7.24100017548,10.4357004166,32.4784903803,1024.94802128,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
43,3757575598.31,8,3.60140991211,empty,empty,3757583215.05,3757583216.37,3757575601.0,3757575598.31,port_timestamp,7.15399980545,10.4427995682,32.4809143793,1024.94830987,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
44,3757576498.3,8,3.59663009644,empty,empty,3757583215.05,3757583216.38,3757576501.0,3757576498.3,port_timestamp,7.37900018692,10.3991003036,32.4718929208,1024.94971915,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
45,3757577398.3,8,3.5978000164,empty,empty,3757583215.05,3757583216.38,3757577401.0,3757577398.3,port_timestamp,6.96600008011,10.4088001251,32.4751485242,1024.94874424,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
46,3757578298.3,8,3.5982298851,empty,empty,3757583215.05,3757583216.38,3757578301.0,3757578298.3,port_timestamp,7.36499977112,10.4145002365,32.4741993586,1024.94883973,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
47,3757579198.3,8,3.59320998192,empty,empty,3757583215.05,3757583216.38,3757579201.0,3757579198.3,port_timestamp,7.24300003052,10.369099617,32.464412257,1024.94835839,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
48,3757580098.31,8,3.59418010712,empty,empty,3757583215.05,3757583216.38,3757580101.0,3757580098.31,port_timestamp,7.3860001564,10.3788003922,32.4654298764,1024.94815488,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
49,3757580998.3,8,3.59236001968,empty,empty,3757583215.05,3757583216.38,3757581001.0,3757580998.3,port_timestamp,7.30999994278,10.3625001907,32.4617428133,1024.94769761,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
50,3757581898.3,8,3.59077000618,empty,empty,3757589500.76,3757589500.79,3757581901.0,3757581898.3,port_timestamp,7.33199977875,10.3479003906,32.4588044808,1024.94797638,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
51,3757582798.3,8,3.59141993523,empty,empty,3757589500.76,3757589500.79,3757582801.0,3757582798.3,port_timestamp,7.50199985504,10.3551998138,32.4587400889,1024.9474601,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
52,3757583698.3,8,3.59165000916,empty,empty,3757589500.76,3757589500.79,3757583701.0,3757583698.3,port_timestamp,7.47100019455,10.3544998169,32.4616897829,1024.9497376,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
53,3757584598.31,8,3.58979010582,empty,empty,3757589500.76,3757589500.79,3757584601.0,3757584598.31,port_timestamp,7.26000022888,10.3402004242,32.4558680161,1024.94666355,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
54,3757585498.3,8,3.58919000626,empty,empty,3757589500.76,3757589500.79,3757585501.0,3757585498.3,port_timestamp,7.15299987793,10.3338003159,32.4556025424,1024.94705429,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
55,3757586398.3,8,3.58878993988,empty,empty,3757589500.76,3757589500.79,3757586401.0,3757586398.3,port_timestamp,7.25099992752,10.3301000595,32.4548484914,1024.94753447,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
56,3757587298.3,8,3.58910989761,empty,empty,3757589500.76,3757589500.79,3757587301.0,3757587298.3,port_timestamp,7.21000003815,10.3334999084,32.455041182,1024.9469251,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
57,3757588198.3,8,3.58758997917,empty,empty,3757589500.76,3757589500.79,3757588201.0,3757588198.3,port_timestamp,7.44999980927,10.318400383,32.4531536246,1024.94908803,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
58,3757589098.3,8,3.58809995651,empty,empty,3757597914.79,3757597914.82,3757589101.0,3757589098.3,port_timestamp,7.38899993896,10.3252000809,32.4522307313,1024.94694507,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
59,3757589998.3,8,3.58663010597,empty,empty,3757597914.79,3757597914.82,3757590001.0,3757589998.3,port_timestamp,7.43699979782,10.3114004135,32.4497646243,1024.9475684,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
60,3757590898.3,8,3.58585000038,empty,empty,3757597914.79,3757597914.82,3757590901.0,3757590898.3,port_timestamp,6.90000009537,10.303899765,32.4488553601,1024.94569677,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
61,3757591798.3,8,3.58544993401,empty,empty,3757597914.79,3757597914.82,3757591801.0,3757591798.3,port_timestamp,7.37400007248,10.3010997772,32.4471282596,1024.94696531,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
62,3757592698.29,8,3.58485007286,empty,empty,3757597914.79,3757597914.82,3757592701.0,3757592698.29,port_timestamp,7.33500003815,10.295800209,32.4458461907,1024.94668269,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
63,3757593598.3,8,3.58484005928,empty,empty,3757597914.79,3757597914.82,3757593601.0,3757593598.3,port_timestamp,7.38800001144,10.2961997986,32.445366313,1024.94648086,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
64,3757594498.29,8,3.58511996269,empty,empty,3757597914.79,3757597914.82,3757594501.0,3757594498.29,port_timestamp,7.11800003052,10.2994003296,32.4454388559,1024.94477734,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
65,3757595398.29,8,3.58476996422,empty,empty,3757597914.79,3757597914.82,3757595401.0,3757595398.29,port_timestamp,7.44500017166,10.2953996658,32.445350785,1024.94686129,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
66,3757596298.29,8,3.58508992195,empty,empty,3757604200.84,3757604200.87,3757596301.0,3757596298.29,port_timestamp,7.2610001564,10.2979001999,32.4464147848,1024.94643751,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
67,3757597198.29,8,3.58546996117,empty,empty,3757604200.85,3757604200.87,3757597201.0,3757597198.29,port_timestamp,7.48999977112,10.3010997772,32.4472776366,1024.94760619,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
68,3757598098.29,8,3.58709001541,empty,empty,3757604200.85,3757604200.87,3757598101.0,3757598098.29,port_timestamp,7.35699987411,10.3152999878,32.4509362519,1024.94746223,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
69,3757598998.29,8,3.58841991425,empty,empty,3757604200.85,3757604200.87,3757599001.0,3757598998.29,port_timestamp,7.21000003815,10.326499939,32.4543639023,1024.94757932,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
70,3757599898.29,8,3.59010004997,empty,empty,3757604200.85,3757604200.87,3757599901.0,3757599898.29,port_timestamp,7.27299976349,10.3408002853,32.4584431017,1024.94862822,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
71,3757600798.29,8,3.60661005974,empty,empty,3757604200.85,3757604200.87,3757600801.0,3757600798.29,port_timestamp,7.22200012207,10.4865999222,32.4938976545,1024.95127285,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
72,3757601698.29,8,3.6130399704,empty,empty,3757604200.85,3757604200.87,3757601701.0,3757601698.29,port_timestamp,7.60200023651,10.545999527,32.5050936151,1024.95156013,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
73,3757602598.29,8,3.61388993263,empty,empty,3757604200.85,3757604200.87,3757602601.0,3757602598.29,port_timestamp,7.45399999619,10.5542001724,32.5063429388,1024.95046052,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
74,3757603498.29,8,3.6152100563,empty,empty,3757612594.68,3757612595.1,3757603501.0,3757603498.29,port_timestamp,7.2610001564,10.5663995743,32.5087432445,1024.94936818,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
75,3757604398.28,8,3.61689996719,empty,empty,3757612594.68,3757612595.11,3757604401.0,3757604398.28,port_timestamp,7.02899980545,10.5811004639,32.5126254952,1024.9488234,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
76,3757605298.29,8,3.61958003044,empty,empty,3757612594.68,3757612595.11,3757605301.0,3757605298.29,port_timestamp,7.33799982071,10.6052999496,32.5176954106,1024.95001192,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
77,3757606198.28,8,3.61827993393,empty,empty,3757612594.68,3757612595.11,3757606201.0,3757606198.28,port_timestamp,7.31500005722,10.5943002701,32.5145245921,1024.94932799,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
78,3757607098.28,8,3.61965990067,empty,empty,3757612594.68,3757612595.11,3757607101.0,3757607098.28,port_timestamp,7.27500009537,10.605799675,32.518073324,1024.94993599,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
79,3757607998.29,8,3.61992001534,empty,empty,3757612594.68,3757612595.11,3757608001.0,3757607998.29,port_timestamp,7.28200006485,10.6084003448,32.5183504004,1024.9497364,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
80,3757608898.28,8,3.61999988556,empty,empty,3757612594.68,3757612595.11,3757608901.0,3757608898.28,port_timestamp,7.34000015259,10.6091995239,32.5184093438,1024.94990677,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
81,3757609798.28,8,3.61998009682,empty,empty,3757612594.68,3757612595.11,3757609801.0,3757609798.28,port_timestamp,7.37799978256,10.6093997955,32.5180201799,1024.94974076,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
82,3757610698.28,8,3.61992001534,empty,empty,3757618884.29,3757618884.9,3757610701.0,3757610698.28,port_timestamp,7.51300001144,10.6087999344,32.5178949658,1024.95035582,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
83,3757611598.28,8,3.6199901104,empty,empty,3757618884.29,3757618884.9,3757611601.0,3757611598.28,port_timestamp,7.44799995422,10.6096000671,32.5179106433,1024.94993703,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
84,3757612498.28,8,3.61883997917,empty,empty,3757618884.29,3757618884.9,3757612501.0,3757612498.28,port_timestamp,7.34899997711,10.6000995636,32.5149343311,1024.94880447,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
85,3757613398.28,8,3.61886000633,empty,empty,3757618884.29,3757618884.9,3757613401.0,3757613398.28,port_timestamp,7.31799983978,10.6000003815,32.5152342296,1024.94891516,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
86,3757614298.28,8,3.61980009079,empty,empty,3757618884.29,3757618884.9,3757614301.0,3757614298.28,port_timestamp,7.41200017929,10.6091995239,32.516385798,1024.94865561,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
87,3757615198.28,8,3.61898994446,empty,empty,3757618884.29,3757618884.9,3757615201.0,3757615198.28,port_timestamp,7.27199983597,10.601099968,32.5155731679,1024.94878258,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
88,3757616100.23,8,3.6206600666,empty,empty,3757618884.29,3757618884.9,3757616101.0,3757616100.23,port_timestamp,7.18800020218,10.6171998978,32.5179375545,1024.94747743,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
89,3757616998.28,8,3.61993002892,empty,empty,3757618884.29,3757618884.9,3757617001.0,3757616998.28,port_timestamp,7.29199981689,10.6099996567,32.5170194669,1024.9484699,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
90,3757617898.28,8,3.62028002739,empty,empty,3757627305.71,3757627305.82,3757617901.0,3757617898.28,port_timestamp,7.23000001907,10.6128997803,32.5179582848,1024.94842266,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
91,3757618798.28,8,3.6206600666,empty,empty,3757627305.71,3757627305.82,3757618801.0,3757618798.28,port_timestamp,7.23299980164,10.6167001724,32.5183636609,1024.94809843,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
92,3757619698.28,8,3.62056994438,empty,empty,3757627305.71,3757627305.82,3757619701.0,3757619698.28,port_timestamp,7.38899993896,10.6160001755,32.5180216134,1024.94865664,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
93,3757620598.77,8,3.62070989609,empty,empty,3757627305.71,3757627305.82,3757620601.0,3757620598.77,port_timestamp,7.18200016022,10.6169996262,32.5186176599,1024.94801454,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
94,3757621498.28,8,3.62027001381,empty,empty,3757627305.71,3757627305.82,3757621501.0,3757621498.28,port_timestamp,7.22200012207,10.6128997803,32.5178626692,1024.94831207,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
95,3757622398.28,8,3.61615991592,empty,empty,3757627305.71,3757627305.82,3757622401.0,3757622398.28,port_timestamp,7.45599985123,10.5748996735,32.5105746158,1024.95021763,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
96,3757623298.27,8,3.61535000801,empty,empty,3757627309.39,3757627309.4,3757623301.0,3757623298.27,port_timestamp,7.04600000381,10.568400383,32.5084509909,1024.94782665,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
97,3757624198.27,8,3.61315989494,empty,empty,3757627309.39,3757627309.4,3757624201.0,3757624198.27,port_timestamp,7.39300012589,10.5495996475,32.5031704444,1024.94850154,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
98,3757625098.27,8,3.61297988892,empty,empty,3757633620.13,3757633620.15,3757625101.0,3757625098.27,port_timestamp,7.31300020218,10.5483999252,32.5024740676,1024.94780322,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
99,3757625998.27,8,3.61092996597,empty,empty,3757633620.13,3757633620.15,3757626001.0,3757625998.27,port_timestamp,7.45900011063,10.5289001465,32.4992966203,1024.94932435,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
100,3757626898.27,8,3.61419010162,empty,empty,3757633620.13,3757633620.15,3757626901.0,3757626898.27,port_timestamp,7.22800016403,10.5586996078,32.5054255137,1024.94795434,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
101,3757627798.53,8,3.61338996887,empty,empty,3757633620.13,3757633620.15,3757627801.0,3757627798.53,port_timestamp,7.38000011444,10.5509996414,32.5042279197,1024.94902689,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
102,3757628698.27,8,3.61497998238,empty,empty,3757633620.13,3757633620.15,3757628701.0,3757628698.27,port_timestamp,7.34200000763,10.5645999908,32.5080135637,1024.94947401,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
103,3757629598.27,8,3.61400008202,empty,empty,3757633620.13,3757633620.15,3757629601.0,3757629598.27,port_timestamp,7.24100017548,10.5551996231,32.5066417709,1024.94956026,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
104,3757630498.27,8,3.61430001259,empty,empty,3757633620.13,3757633620.18,3757630501.0,3757630498.27,port_timestamp,7.28000020981,10.5579996109,32.5071298213,1024.94963683,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
105,3757631398.27,8,3.61394000053,empty,empty,3757633620.13,3757633620.18,3757631401.0,3757631398.27,port_timestamp,7.08900022507,10.5539999008,32.5071782663,1024.94949736,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
106,3757632298.27,8,3.61332011223,empty,empty,3757648313.02,3757648313.05,3757632301.0,3757632298.27,port_timestamp,7.28700017929,10.5473003387,32.5068693428,1024.9512983,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
107,3757633198.27,8,3.6121199131,empty,empty,3757648313.02,3757648313.05,3757633201.0,3757633198.27,port_timestamp,7.22700023651,10.5369997025,32.5040790369,1024.95061683,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
108,3757634098.27,8,3.61161994934,empty,empty,3757648313.02,3757648313.05,3757634101.0,3757634098.27,port_timestamp,7.2610001564,10.5312995911,32.5041460689,1024.95179791,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
109,3757634998.27,8,3.61189007759,empty,empty,3757648313.02,3757648313.05,3757635001.0,3757634998.27,port_timestamp,7.30000019073,10.5349998474,32.5035303795,1024.95086127,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
110,3757635898.27,8,3.58962011337,empty,empty,3757648313.02,3757648313.05,3757635901.0,3757635898.27,port_timestamp,7.32000017166,10.3274002075,32.4655762608,1024.95666496,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
111,3757636798.27,8,3.59307003021,empty,empty,3757648313.03,3757648313.05,3757636801.0,3757636798.27,port_timestamp,7.28800010681,10.370300293,32.4619180831,1024.94641441,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
112,3757637698.27,8,3.58761000633,empty,empty,3757648313.03,3757648313.05,3757637701.0,3757637698.27,port_timestamp,7.27099990845,10.3193998337,32.4525371645,1024.94762961,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
113,3757638598.27,8,3.58701992035,empty,empty,3757648313.03,3757648313.05,3757638601.0,3757638598.27,port_timestamp,7.27299976349,10.3129997253,32.4523265426,1024.94855439,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
114,3757639498.26,8,3.59444999695,empty,empty,3757648313.03,3757648313.05,3757639501.0,3757639498.26,port_timestamp,7.34200000763,10.380200386,32.4669062215,1024.94886953,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
