obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
14,3755366099.7,8,3.6474199295,empty,empty,3755373949.51,3755373950.89,3755366101.0,3755366099.7,port_timestamp,7.40100002289,10.7477998734,32.6681725215,1025.04286984,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
15,3755366999.69,8,3.64795994759,empty,empty,3755373949.51,3755373950.89,3755367001.0,3755366999.69,port_timestamp,7.23500013351,10.7537002563,32.6683513778,1025.0412355,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
16,3755367899.69,8,3.64765000343,empty,empty,3755373949.51,3755373950.89,3755367901.0,3755367899.69,port_timestamp,7.3189997673,10.7512998581,32.6673751003,1025.04127117,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
17,3755368799.69,8,3.64763998985,empty,empty,3755373949.51,3755373950.89,3755368801.0,3755368799.69,port_timestamp,7.39699983597,10.7511997223,32.6673284888,1025.04160411,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
18,3755369699.69,8,3.64743995667,empty,empty,3755373949.51,3755373950.89,3755369701.0,3755369699.69,port_timestamp,7.39799976349,10.7494001389,32.6669451484,1025.04162268,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
19,3755370599.69,8,3.64714002609,empty,empty,3755373949.51,3755373950.89,3755370601.0,3755370599.69,port_timestamp,7.41499996185,10.7461996078,32.666811227,1025.04215087,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
20,3755371499.69,8,3.64738988876,empty,empty,3755380225.44,3755380230.61,3755371501.0,3755371499.69,port_timestamp,7.36199998856,10.7496995926,32.6661952604,1025.04082437,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
21,3755372399.69,8,3.64703011513,empty,empty,3755380225.44,3755380230.62,3755372401.0,3755372399.69,port_timestamp,7.40100002289,10.7461004257,32.6658114707,1025.04132646,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
22,3755373299.7,8,3.64559006691,empty,empty,3755380225.44,3755380230.62,3755373301.0,3755373299.7,port_timestamp,7.20399999619,10.733300209,32.6629881823,1025.04046101,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
23,3755374199.69,8,3.6449201107,empty,empty,3755380225.44,3755380230.62,3755374201.0,3755374199.69,port_timestamp,7.23799991608,10.7305002213,32.6587971439,1025.03783654,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
24,3755375099.69,8,3.64295005798,empty,empty,3755380225.44,3755380230.62,3755375101.0,3755375099.69,port_timestamp,7.33500003815,10.7144002914,32.6535102838,1025.0369484,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
25,3755375999.69,8,3.63898992538,empty,empty,3755380225.44,3755380230.62,3755376001.0,3755375999.69,port_timestamp,7.41400003433,10.6809997559,32.6438402402,1025.03555576,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
26,3755376899.69,8,3.63905000687,empty,empty,3755380228.88,3755380231.18,3755376901.0,3755376899.69,port_timestamp,7.19600009918,10.6842002869,32.6416705432,1025.03232884,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
27,3755377799.69,8,3.6389799118,empty,empty,3755380228.88,3755380231.18,3755377801.0,3755377799.69,port_timestamp,7.34499979019,10.6807003021,32.6440386655,1025.03545073,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
28,3755378699.69,8,3.6398999691,empty,empty,3755386526.94,3755386527.37,3755378701.0,3755378699.69,port_timestamp,7.2610001564,10.6891002655,32.6457403735,1025.03494413,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
29,3755379599.69,8,3.63987994194,empty,empty,3755386526.94,3755386527.37,3755379601.0,3755379599.69,port_timestamp,7.21799993515,10.6879997253,32.6465447743,1025.03556696,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
30,3755380499.69,8,3.64013004303,empty,empty,3755386526.94,3755386527.37,3755380501.0,3755380499.69,port_timestamp,7.35900020599,10.6898002625,32.6473668249,1025.03653188,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
31,3755381399.69,8,3.63879990578,empty,empty,3755386526.94,3755386527.37,3755381401.0,3755381399.69,port_timestamp,7.36600017548,10.6721000671,32.6499225465,1025.04161476,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
32,3755382299.69,8,3.64159011841,empty,empty,3755386526.94,3755386527.37,3755382301.0,3755382299.69,port_timestamp,7.22499990463,10.7012996674,32.6517082477,1025.03731796,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
33,3755383199.68,8,3.63554000854,empty,empty,3755386526.94,3755386527.37,3755383201.0,3755383199.68,port_timestamp,7.17600011826,10.6519002914,32.6355295122,1025.03303626,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
34,3755384099.68,8,3.63829994202,empty,empty,3755386526.94,3755386527.37,3755384101.0,3755384099.68,port_timestamp,7.20300006866,10.6802997589,32.637672462,1025.02992118,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
35,3755384999.68,8,3.63882994652,empty,empty,3755386526.94,3755386527.37,3755385001.0,3755384999.68,port_timestamp,7.27199983597,10.6908998489,32.6334552772,1025.02511494,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
36,3755385899.68,8,3.64055991173,empty,empty,3755394916.6,3755394916.64,3755385901.0,3755385899.68,port_timestamp,7.25400018692,10.7096996307,32.6339171611,1025.0221393,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
37,3755386799.68,8,3.64120006561,empty,empty,3755394916.6,3755394916.64,3755386801.0,3755386799.68,port_timestamp,7.28999996185,10.7168998718,32.6338547628,1025.02100585,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
38,3755387699.68,8,3.64088010788,empty,empty,3755394916.6,3755394916.64,3755387701.0,3755387699.68,port_timestamp,7.25500011444,10.7143001556,32.6330016673,1025.02063401,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
39,3755388599.68,8,3.64066004753,empty,empty,3755394916.6,3755394916.64,3755388601.0,3755388599.68,port_timestamp,7.11999988556,10.7118997574,32.633009628,1025.02044692,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
40,3755389499.68,8,3.63935995102,empty,empty,3755394916.6,3755394916.64,3755389501.0,3755389499.68,port_timestamp,7.32800006866,10.7012996674,32.6294277891,1025.02043147,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
41,3755390399.68,8,3.6379699707,empty,empty,3755394916.6,3755394916.64,3755390401.0,3755390399.68,port_timestamp,7.3060002327,10.6887998581,32.6267414546,1025.02040298,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
42,3755391299.68,8,3.63829994202,empty,empty,3755394916.6,3755394916.64,3755391301.0,3755391299.68,port_timestamp,7.20399999619,10.6913003922,32.6278423078,1025.02036753,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
43,3755392199.68,8,3.63700008392,empty,empty,3755394916.6,3755394916.64,3755392201.0,3755392199.68,port_timestamp,7.19500017166,10.6810998917,32.6239960187,1025.01909544,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
44,3755393099.68,8,3.63857007027,empty,empty,3755401243.44,3755401252.7,3755393101.0,3755393099.68,port_timestamp,7.29199981689,10.696100235,32.6262101677,1025.0186631,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
45,3755393999.68,8,3.63756990433,empty,empty,3755401243.44,3755401252.9,3755394001.0,3755393999.68,port_timestamp,7.34299993515,10.6843004227,32.6267540601,1025.02135788,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
46,3755394899.68,8,3.63736009598,empty,empty,3755401243.44,3755401252.9,3755394901.0,3755394899.68,port_timestamp,7.25500011444,10.6843004227,32.6246991609,1025.01936044,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
47,3755395799.68,8,3.63724994659,empty,empty,3755401243.44,3755401252.9,3755395801.0,3755395799.68,port_timestamp,7.20699977875,10.6838998795,32.6239779869,1025.01865146,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
48,3755396699.68,8,3.63622999191,empty,empty,3755401243.44,3755401252.9,3755396701.0,3755396699.68,port_timestamp,7.28000020981,10.6736001968,32.6229764559,1025.01998117,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
49,3755397599.68,8,3.63718008995,empty,empty,3755401243.44,3755401252.91,3755397601.0,3755397599.68,port_timestamp,7.2389998436,10.6859998703,32.6213920411,1025.01641882,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
50,3755398499.68,8,3.63720011711,empty,empty,3755401243.45,3755401252.91,3755398501.0,3755398499.68,port_timestamp,7.40199995041,10.6862001419,32.6213447475,1025.01708287,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
51,3755399399.68,8,3.63581991196,empty,empty,3755401243.45,3755401252.91,3755399401.0,3755399399.68,port_timestamp,7.242000103,10.6733999252,32.6190804166,1025.01680998,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
52,3755400299.68,8,3.63605999947,empty,empty,3755409666.44,3755409666.45,3755400301.0,3755400299.68,port_timestamp,7.03999996185,10.6759996414,32.6192386253,1025.01557243,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
53,3755401199.68,8,3.63557004929,empty,empty,3755409666.44,3755409666.45,3755401201.0,3755401199.68,port_timestamp,7.10799980164,10.6710996628,32.6187001116,1025.01630652,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
54,3755402099.67,8,3.63509011269,empty,empty,3755409666.44,3755409666.45,3755402101.0,3755402099.67,port_timestamp,7.20699977875,10.6665000916,32.6179785472,1025.01698581,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
55,3755402999.67,8,3.63153004646,empty,empty,3755409666.44,3755409666.45,3755403001.0,3755402999.67,port_timestamp,7.14699983597,10.6337003708,32.6117741421,1025.01754173,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
56,3755403899.68,8,3.63088989258,empty,empty,3755409666.44,3755409666.45,3755403901.0,3755403899.68,port_timestamp,7.33099985123,10.6268997192,32.6113805302,1025.01923755,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
57,3755404799.67,8,3.62984991074,empty,empty,3755409666.44,3755409666.45,3755404801.0,3755404799.67,port_timestamp,7.32100009918,10.6176996231,32.6092212159,1025.01909511,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
58,3755405699.67,8,3.63030004501,empty,empty,3755409666.44,3755409666.45,3755405701.0,3755405699.67,port_timestamp,7.23600006104,10.6218004227,32.6100887516,1025.01868099,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
59,3755406599.67,8,3.63023996353,empty,empty,3755409666.44,3755409666.46,3755406601.0,3755406599.67,port_timestamp,7.25199985504,10.6212997437,32.6099273471,1025.01871371,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
60,3755407499.67,8,3.63030004501,empty,empty,3755415941.22,3755415943.52,3755407501.0,3755407499.67,port_timestamp,7.43699979782,10.6222000122,32.6096450771,1025.01917381,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
61,3755408399.67,8,3.62964010239,empty,empty,3755415941.22,3755415943.52,3755408401.0,3755408399.67,port_timestamp,7.42899990082,10.6168003082,32.6078826644,1025.0186948,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
62,3755409299.67,8,3.62823009491,empty,empty,3755415941.22,3755415943.52,3755409301.0,3755409299.67,port_timestamp,7.20100021362,10.6019001007,32.6072135422,1025.01970879,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
63,3755410199.67,8,3.62837004662,empty,empty,3755415941.22,3755415943.52,3755410201.0,3755410199.67,port_timestamp,7.23299980164,10.6021003723,32.6084159571,1025.02075543,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
64,3755411099.67,8,3.6289100647,empty,empty,3755415941.22,3755415943.52,3755411101.0,3755411099.67,port_timestamp,7.26300001144,10.6062002182,32.6101352739,1025.02152476,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
65,3755411999.67,8,3.62818002701,empty,empty,3755415941.22,3755415943.52,3755412001.0,3755411999.67,port_timestamp,7.33300018311,10.595000267,32.6128230431,1025.02586108,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
66,3755412899.67,8,3.62771010399,empty,empty,3755415941.22,3755415943.52,3755412901.0,3755412899.67,port_timestamp,7.38800001144,10.5896997452,32.6128420157,1025.02703551,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
67,3755413799.67,8,3.63067007065,empty,empty,3755415941.22,3755415943.52,3755413801.0,3755413799.67,port_timestamp,7.28200006485,10.6092996597,32.6249430328,1025.03261175,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
68,3755414699.67,8,3.63451004028,empty,empty,3755422258.57,3755422258.58,3755414701.0,3755414699.67,port_timestamp,7.20800018311,10.6367998123,32.6387359263,1025.03828332,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
69,3755415599.67,8,3.63432002068,empty,empty,3755422258.57,3755422258.58,3755415601.0,3755415599.67,port_timestamp,7.29199981689,10.6357002258,32.6377860967,1025.03811222,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
70,3755416499.67,8,3.63477993011,empty,empty,3755422258.57,3755422258.58,3755416501.0,3755416499.67,port_timestamp,7.33900022507,10.6394996643,32.6389618007,1025.03858484,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
71,3755417399.67,8,3.63407993317,empty,empty,3755422258.57,3755422258.58,3755417401.0,3755417399.67,port_timestamp,7.05399990082,10.6338996887,32.6370989137,1025.03681328,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
72,3755418299.67,8,3.6295800209,empty,empty,3755422258.57,3755422258.58,3755418301.0,3755418299.67,port_timestamp,7.23099994659,10.6029996872,32.6197049543,1025.02938549,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
73,3755419199.66,8,3.63020992279,empty,empty,3755422258.57,3755422258.58,3755419201.0,3755419199.66,port_timestamp,7.17399978638,10.6089000702,32.6207499526,1025.0289268,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
74,3755420099.66,8,3.62859010696,empty,empty,3755422258.57,3755422258.58,3755420101.0,3755420099.66,port_timestamp,7.40999984741,10.5986995697,32.6135803359,1025.02616234,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
75,3755420999.66,8,3.62848997116,empty,empty,3755422258.57,3755422258.58,3755421001.0,3755420999.66,port_timestamp,7.125,10.6014003754,32.6102891794,1025.02184752,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
76,3755421899.66,8,3.63233995438,empty,empty,3755430668.91,3755430668.92,3755421901.0,3755421899.66,port_timestamp,7.11800003052,10.6358003616,32.6179967975,1025.02189569,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
77,3755422799.66,8,3.63257002831,empty,empty,3755430668.91,3755430668.92,3755422801.0,3755422799.66,port_timestamp,7.48199987411,10.6374998093,32.6186180281,1025.02372941,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
78,3755423699.66,8,3.63213992119,empty,empty,3755430668.91,3755430668.92,3755423701.0,3755423699.66,port_timestamp,7.12400007248,10.6393995285,32.6127814811,1025.01724006,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
79,3755424599.66,8,3.6363799572,empty,empty,3755430668.91,3755430668.92,3755424601.0,3755424599.66,port_timestamp,7.08900022507,10.6826000214,32.6165144784,1025.01253115,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
80,3755425499.66,8,3.63651990891,empty,empty,3755430668.91,3755430668.92,3755425501.0,3755425499.66,port_timestamp,7.21199989319,10.6862001419,32.614642699,1025.01100602,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
81,3755426399.66,8,3.63566994667,empty,empty,3755430668.91,3755430668.92,3755426401.0,3755426399.66,port_timestamp,7.4279999733,10.6772003174,32.6141101243,1025.01312168,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
82,3755427299.66,8,3.63426995277,empty,empty,3755430668.91,3755430668.92,3755427301.0,3755427299.66,port_timestamp,7.36199998856,10.6660995483,32.6100859626,1025.01160746,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
83,3755428199.66,8,3.63127994537,empty,empty,3755430668.91,3755430668.92,3755428201.0,3755428199.66,port_timestamp,7.36600017548,10.6458997726,32.5982820137,1025.00591799,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
84,3755429099.66,8,3.62403011322,empty,empty,3755436951.89,3755436955.34,3755429101.0,3755429099.66,port_timestamp,7.23000001907,10.5894002914,32.57639688,1024.99798314,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
85,3755429999.68,8,3.62946009636,empty,empty,3755436951.89,3755436955.34,3755430001.0,3755429999.68,port_timestamp,7.20599985123,10.641500473,32.5841148608,1024.99491991,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
86,3755430899.66,8,3.62755990028,empty,empty,3755436951.89,3755436955.34,3755430901.0,3755430899.66,port_timestamp,7.31599998474,10.6256999969,32.5792036617,1024.99431345,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
87,3755431799.66,8,3.62871003151,empty,empty,3755436951.89,3755436955.34,3755431801.0,3755431799.66,port_timestamp,7.44099998474,10.6349000931,32.5824196357,1024.99579776,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
88,3755432699.66,8,3.62555003166,empty,empty,3755436951.89,3755436955.34,3755432701.0,3755432699.66,port_timestamp,7.13800001144,10.6086997986,32.5743847797,1024.99268239,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
89,3755433599.66,8,3.62725996971,empty,empty,3755436951.89,3755436955.34,3755433601.0,3755433599.66,port_timestamp,7.09700012207,10.6261997223,32.5758535864,1024.99062946,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
90,3755434499.67,8,3.62217998505,empty,empty,3755436951.89,3755436955.34,3755434501.0,3755434499.67,port_timestamp,7.14300012589,10.580499649,32.5658915329,1024.99093558,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
91,3755435399.66,8,3.61943006516,empty,empty,3755436951.89,3755436955.34,3755435401.0,3755435399.66,port_timestamp,7.2610001564,10.5600004196,32.5566537598,1024.98778948,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
92,3755436299.65,8,3.61849999428,empty,empty,3755445346.3,3755445350.56,3755436301.0,3755436299.65,port_timestamp,7.0529999733,10.5553998947,32.5515507396,1024.98366354,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
93,3755437199.65,8,3.6160800457,empty,empty,3755445346.3,3755445350.56,3755437201.0,3755437199.65,port_timestamp,7.28599977493,10.5336999893,32.5466221826,1024.98459324,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
94,3755438099.65,8,3.61683011055,empty,empty,3755445346.3,3755445350.56,3755438101.0,3755438099.65,port_timestamp,7.18400001526,10.5413999557,32.5472921817,1024.98333617,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
95,3755438999.65,8,3.61837005615,empty,empty,3755445346.3,3755445350.56,3755439001.0,3755438999.65,port_timestamp,7.19899988174,10.5539999008,32.5514372032,1024.98447431,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
96,3755439899.65,8,3.61981010437,empty,empty,3755445346.3,3755445350.56,3755439901.0,3755439899.65,port_timestamp,7.01800012589,10.5641002655,32.5568960708,1024.98617793,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
97,3755440799.65,8,3.6194999218,empty,empty,3755445346.3,3755445350.56,3755440801.0,3755440799.65,port_timestamp,7.3220000267,10.5608997345,32.5565223746,1024.98780833,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
98,3755441699.66,8,3.61983990669,empty,empty,3755445346.3,3755445350.56,3755441701.0,3755441699.66,port_timestamp,7.44899988174,10.5656995773,32.5555796664,1024.98682408,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
99,3755442599.65,8,3.6199901104,empty,empty,3755445346.3,3755445350.56,3755442601.0,3755442599.65,port_timestamp,6.90600013733,10.5652999878,32.5576732662,1024.98607191,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
100,3755443499.65,8,3.62070989609,empty,empty,3755451657.45,3755451658.86,3755443501.0,3755443499.65,port_timestamp,7.51700019836,10.5701999664,32.560231579,1024.98998295,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
101,3755444399.65,8,3.62266993523,empty,empty,3755451657.45,3755451658.86,3755444401.0,3755444399.65,port_timestamp,7.125,10.585100174,32.5666863841,1024.99068342,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
102,3755445299.65,8,3.62555003166,empty,empty,3755451657.45,3755451658.86,3755445301.0,3755445299.65,port_timestamp,6.69299983978,10.6078996658,32.5752907669,1024.99151693,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
103,3755446199.65,8,3.62715005875,empty,empty,3755451657.45,3755451658.86,3755446201.0,3755446199.65,port_timestamp,7.18800020218,10.6215000153,32.57891364,1024.99423296,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
104,3755447099.65,8,3.62801003456,empty,empty,3755451657.45,3755451658.86,3755447101.0,3755447099.65,port_timestamp,7.12799978256,10.6280002594,32.5817256345,1024.9950331,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
105,3755447999.65,8,3.62821006775,empty,empty,3755451657.45,3755451658.86,3755448001.0,3755447999.65,port_timestamp,6.96600008011,10.6288995743,32.5829883195,1024.99513049,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
106,3755448899.65,8,3.62859010696,empty,empty,3755451657.45,3755451658.86,3755448901.0,3755448899.65,port_timestamp,6.8860001564,10.6324996948,32.5836018282,1024.99462709,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
107,3755449799.65,8,3.63008999825,empty,empty,3755451657.45,3755451658.86,3755449801.0,3755449799.65,port_timestamp,6.93499994278,10.6433000565,32.5889117438,1024.99712273,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
108,3755450699.64,8,3.62967991829,empty,empty,3755460082.21,3755460082.23,3755450701.0,3755450699.64,port_timestamp,7.10200023651,10.6405000687,32.5872463616,1024.99706203,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
109,3755451599.64,8,3.62994003296,empty,empty,3755460082.21,3755460082.23,3755451601.0,3755451599.64,port_timestamp,6.9310002327,10.6423997879,32.5882207601,1024.99672169,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
110,3755452499.64,8,3.62963008881,empty,empty,3755460082.21,3755460082.23,3755452501.0,3755452499.64,port_timestamp,6.77799987793,10.6400003433,32.5873368049,1024.99575624,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
111,3755453399.64,8,3.62954998016,empty,empty,3755460082.21,3755460082.23,3755453401.0,3755453399.64,port_timestamp,7.25699996948,10.638999939,32.5872244122,1024.9980031,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
112,3755454299.64,8,3.62967991829,empty,empty,3755460082.21,3755460082.23,3755454301.0,3755454299.64,port_timestamp,6.94899988174,10.6400003433,32.5877583718,1024.9968564,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
113,3755455199.64,8,3.62929010391,empty,empty,3755460082.21,3755460082.23,3755455201.0,3755455199.64,port_timestamp,7.30200004578,10.6352996826,32.5879118927,1024.9993794,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
114,3755456099.64,8,3.6299700737,empty,empty,3755460082.21,3755460082.23,3755456101.0,3755456099.64,port_timestamp,7.06300020218,10.6400003433,32.5906075402,1024.99959012,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
