obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
36,3756878098.76,8,3.60862994194,empty,empty,3756884790.42,3756884793.14,3756878101.0,3756878098.76,port_timestamp,7.12699985504,10.5110998154,32.4923017991,1024.94541786,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
37,3756878998.74,8,3.60846996307,empty,empty,3756884790.42,3756884793.14,3756879001.0,3756878998.74,port_timestamp,7.53700017929,10.5081996918,32.4931126967,1024.94839691,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
38,3756879898.74,8,3.60808992386,empty,empty,3756884790.42,3756884793.14,3756879901.0,3756879898.74,port_timestamp,7.51900005341,10.5041999817,32.4928815238,1024.94881862,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
39,3756880798.74,8,3.60857009888,empty,empty,3756884790.42,3756884793.14,3756880801.0,3756880798.74,port_timestamp,7.43300008774,10.507399559,32.4948718943,1024.94943452,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
40,3756881698.74,8,3.6077299118,empty,empty,3756884790.42,3756884793.14,3756881701.0,3756881698.74,port_timestamp,7.53499984741,10.4989995956,32.4939131967,1024.95058268,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
41,3756882598.74,8,3.60846996307,empty,empty,3756884790.42,3756884793.14,3756882601.0,3756882598.74,port_timestamp,7.72599983215,10.5060997009,32.4949050214,1024.95100573,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
42,3756883498.74,8,3.60745000839,empty,empty,3756891106.66,3756891107.1,3756883501.0,3756883498.74,port_timestamp,7.53900003433,10.4968004227,32.4930702046,1024.95031934,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
43,3756884398.74,8,3.6085100174,empty,empty,3756891106.66,3756891107.1,3756884401.0,3756884398.74,port_timestamp,6.3029999733,10.5058002472,32.4961819613,1024.94562452,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
44,3756885298.74,8,3.60771989822,empty,empty,3756891106.66,3756891107.1,3756885301.0,3756885298.74,port_timestamp,7.04099988937,10.4979000092,32.4950039852,1024.94938899,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
45,3756886198.74,8,3.60829997063,empty,empty,3756891106.66,3756891107.1,3756886201.0,3756886198.74,port_timestamp,7.17199993134,10.5030002594,32.4962058148,1024.95004633,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
46,3756887098.74,8,3.60815000534,empty,empty,3756891106.67,3756891107.1,3756887101.0,3756887098.74,port_timestamp,7.23600006104,10.5009002686,32.4965511981,1024.95096309,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
47,3756887998.74,8,3.60830998421,empty,empty,3756891106.67,3756891107.1,3756888001.0,3756887998.74,port_timestamp,7.22499990463,10.5022001266,32.4969963163,1024.95103827,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
48,3756888898.74,8,3.60842990875,empty,empty,3756891106.67,3756891107.1,3756888901.0,3756888898.74,port_timestamp,7.52699995041,10.5022001266,32.4980655985,1024.95323547,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
49,3756889798.73,8,3.60830998421,empty,empty,3756891106.67,3756891107.1,3756889801.0,3756889798.73,port_timestamp,7.55100011826,10.5003004074,32.498551309,1024.95404671,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
50,3756890698.74,8,3.60791993141,empty,empty,3756899520.99,3756899521.02,3756890701.0,3756890698.74,port_timestamp,7.19799995422,10.494799614,32.4997089092,1024.95429332,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
51,3756891598.73,8,3.60823988914,empty,empty,3756899520.99,3756899521.02,3756891601.0,3756891598.73,port_timestamp,7.01599979401,10.4962997437,32.5016495373,1024.95472728,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
52,3756892498.73,8,3.60801005363,empty,empty,3756899520.99,3756899521.02,3756892501.0,3756892498.73,port_timestamp,7.09200000763,10.492600441,32.5026191812,1024.9564575,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
53,3756893398.73,8,3.60840988159,empty,empty,3756899520.99,3756899521.02,3756893401.0,3756893398.73,port_timestamp,7.25,10.494600296,32.5047695689,1024.95850538,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
54,3756894298.73,8,3.60896992683,empty,empty,3756899520.99,3756899521.02,3756894301.0,3756894298.73,port_timestamp,6.90199995041,10.498000145,32.5074922583,1024.95847458,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
55,3756895198.73,8,3.60966992378,empty,empty,3756899520.99,3756899521.02,3756895201.0,3756895198.73,port_timestamp,7.70399999619,10.5044002533,32.5084425989,1024.96174448,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
56,3756896098.73,8,3.61016011238,empty,empty,3756899520.99,3756899521.02,3756896101.0,3756896098.73,port_timestamp,8.01000022888,10.5066003799,32.5112546155,1024.96494168,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
57,3756896998.73,8,3.60997009277,empty,empty,3756899520.99,3756899521.03,3756897001.0,3756896998.73,port_timestamp,7.23699998856,10.5027999878,32.5130783096,1024.96352052,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
58,3756897898.73,8,3.60855007172,empty,empty,3756905786.12,3756905786.95,3756897901.0,3756897898.73,port_timestamp,7.40500020981,10.4856004715,32.5141448117,1024.96804651,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
59,3756898798.73,8,3.60295009613,empty,empty,3756905786.12,3756905786.95,3756898801.0,3756898798.73,port_timestamp,6.96600008011,10.4326000214,32.5055521664,1024.96839549,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
60,3756899698.73,8,3.60074996948,empty,empty,3756905786.12,3756905786.95,3756899701.0,3756899698.73,port_timestamp,7.46400022507,10.4110002518,32.5025678904,1024.97199052,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
61,3756900598.73,8,3.60175991058,empty,empty,3756905786.12,3756905786.95,3756900601.0,3756900598.73,port_timestamp,7.51200008392,10.4201002121,32.5045487824,1024.9722053,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
62,3756901498.73,8,3.59862995148,empty,empty,3756905786.12,3756905786.95,3756901501.0,3756901498.73,port_timestamp,7.17100000381,10.3920001984,32.4983988134,1024.97064205,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
63,3756902398.73,8,3.5952000618,empty,empty,3756905786.12,3756905786.95,3756902401.0,3756902398.73,port_timestamp,7.19099998474,10.3620004654,32.4907695337,1024.96986957,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
64,3756903298.73,8,3.59162998199,empty,empty,3756905786.12,3756905786.95,3756903301.0,3756903298.73,port_timestamp,7.04300022125,10.335100174,32.4790125121,1024.96458602,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
65,3756904198.72,8,3.59177994728,empty,empty,3756905786.12,3756905786.95,3756904201.0,3756904198.72,port_timestamp,7.65100002289,10.3369998932,32.4785616217,1024.96666169,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
66,3756905098.73,8,3.59209990501,empty,empty,3756914189.05,3756914202.47,3756905101.0,3756905098.73,port_timestamp,7.28299999237,10.339099884,32.4800558849,1024.96580817,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
67,3756905998.72,8,3.59250998497,empty,empty,3756914189.05,3756914202.47,3756906001.0,3756905998.72,port_timestamp,7.18300008774,10.3453998566,32.478587226,1024.96314624,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
68,3756906898.72,8,3.59368991852,empty,empty,3756914189.05,3756914202.47,3756906901.0,3756906898.72,port_timestamp,7.37900018692,10.357000351,32.4799866748,1024.96316065,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
69,3756907798.79,8,3.59352993965,empty,empty,3756914189.05,3756914202.47,3756907801.0,3756907798.79,port_timestamp,7.58900022507,10.3592996597,32.4762348459,1024.96079623,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
70,3756908698.73,8,3.59436011314,empty,empty,3756914189.05,3756914202.47,3756908701.0,3756908698.73,port_timestamp,7.34899997711,10.3683996201,32.4765431112,1024.95841132,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
71,3756909598.72,8,3.59328007698,empty,empty,3756914189.05,3756914202.47,3756909601.0,3756909598.72,port_timestamp,7.25099992752,10.3592996597,32.4738707789,1024.95742588,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
72,3756910498.73,8,3.58955001831,empty,empty,3756914189.05,3756914202.47,3756910501.0,3756910498.73,port_timestamp,6.57000017166,10.329199791,32.4635860625,1024.95141934,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
73,3756911398.72,8,3.5863199234,empty,empty,3756914189.05,3756914202.47,3756911401.0,3756911398.72,port_timestamp,7.15799999237,10.303899765,32.4534670207,1024.95045835,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
74,3756912298.72,8,3.583329916,empty,empty,3756920488.05,3756920492.29,3756912301.0,3756912298.72,port_timestamp,6.63899993896,10.283200264,32.4421158796,1024.94274996,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
75,3756913198.72,8,3.58053994179,empty,empty,3756920488.05,3756920492.29,3756913201.0,3756913198.72,port_timestamp,7.76800012589,10.2645998001,32.430177639,1024.94167698,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
76,3756914098.72,8,3.57933998108,empty,empty,3756920488.05,3756920492.29,3756914101.0,3756914098.72,port_timestamp,7.51599979401,10.2593002319,32.4229419085,1024.935787,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
77,3756914998.72,8,3.57715988159,empty,empty,3756920488.05,3756920492.29,3756915001.0,3756914998.72,port_timestamp,6.9439997673,10.244799614,32.4141973407,1024.92881832,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
78,3756915898.72,8,3.57628011703,empty,empty,3756920488.05,3756920492.29,3756915901.0,3756915898.72,port_timestamp,6.992000103,10.2403001785,32.4093383209,1024.92600212,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
79,3756916798.72,8,3.57614994049,empty,empty,3756920488.05,3756920492.3,3756916801.0,3756916798.72,port_timestamp,7.5640001297,10.2391996384,32.408760374,1024.92832306,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
80,3756917698.72,8,3.57522010803,empty,empty,3756920488.05,3756920492.3,3756917701.0,3756917698.72,port_timestamp,7.41200017929,10.2318000793,32.4060748843,1024.92678338,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
81,3756918598.73,8,3.57558989525,empty,empty,3756920488.05,3756920492.3,3756918601.0,3756918598.73,port_timestamp,7.20100021362,10.2371997833,32.4050641826,1024.92413505,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
82,3756919498.72,8,3.57641005516,empty,empty,3756928940.44,3756928942.4,3756919501.0,3756919498.72,port_timestamp,7.36299991608,10.2428998947,32.4081608954,1024.92632549,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
83,3756920398.72,8,3.57646989822,empty,empty,3756928940.44,3756928942.4,3756920401.0,3756920398.72,port_timestamp,7.35099983215,10.2437000275,32.4080542538,1024.92605375,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
84,3756921298.71,8,3.57680988312,empty,empty,3756928940.44,3756928942.4,3756921301.0,3756921298.71,port_timestamp,6.83500003815,10.2468996048,32.408841258,1024.92379662,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
85,3756922198.72,8,3.57684993744,empty,empty,3756928940.44,3756928942.4,3756922201.0,3756922198.72,port_timestamp,6.94899988174,10.2477998734,32.4083947043,1024.92381282,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
86,3756923098.72,8,3.5767800808,empty,empty,3756928940.44,3756928942.4,3756923101.0,3756923098.72,port_timestamp,7.54799985886,10.2467002869,32.4084113256,1024.92671929,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
87,3756923998.71,8,3.57609009743,empty,empty,3756928940.44,3756928942.4,3756924001.0,3756923998.71,port_timestamp,7.37599992752,10.242099762,32.4056508098,1024.92456148,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
88,3756924898.71,8,3.57529997826,empty,empty,3756928940.44,3756928942.4,3756924901.0,3756924898.71,port_timestamp,7.17399978638,10.2376003265,32.4017978708,1024.92139892,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
89,3756925798.71,8,3.57559990883,empty,empty,3756928940.44,3756928942.4,3756925801.0,3756925798.71,port_timestamp,8.09200000763,10.2409000397,32.4014763021,1024.92474603,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
90,3756926698.71,8,3.57489991188,empty,empty,3756935199.03,3756935201.44,3756926701.0,3756926698.71,port_timestamp,7.52699995041,10.2363996506,32.3986913028,1024.92077462,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
91,3756927598.71,8,3.5749900341,empty,empty,3756935199.03,3756935201.44,3756927601.0,3756927598.71,port_timestamp,7.52099990845,10.2377004623,32.3984384949,1024.92033209,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
92,3756928498.71,8,3.57482004166,empty,empty,3756935199.03,3756935201.44,3756928501.0,3756928498.71,port_timestamp,7.39099979401,10.2354001999,32.3988361898,1024.92044021,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
93,3756929398.72,8,3.57458996773,empty,empty,3756935199.03,3756935201.44,3756929401.0,3756929398.72,port_timestamp,7.34000015259,10.234000206,32.3977920969,1024.91963034,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
94,3756930298.71,8,3.5743598938,empty,empty,3756935199.03,3756935201.44,3756930301.0,3756930298.71,port_timestamp,6.90299987793,10.2311000824,32.3982552028,1024.9185015,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
95,3756931198.71,8,3.57439994812,empty,empty,3756935199.03,3756935201.44,3756931201.0,3756931198.71,port_timestamp,7.22200012207,10.2321996689,32.3975382366,1024.91920077,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
96,3756932098.71,8,3.57428002357,empty,empty,3756935202.54,3756935202.55,3756932101.0,3756932098.71,port_timestamp,7.4390001297,10.231300354,32.3970412688,1024.91994555,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
97,3756932998.71,8,3.57416009903,empty,empty,3756935202.54,3756935202.55,3756933001.0,3756932998.71,port_timestamp,7.40399980545,10.2299003601,32.3970967822,1024.92006536,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
98,3756933898.71,8,3.57414007187,empty,empty,3756941504.37,3756941505.43,3756933901.0,3756933898.71,port_timestamp,7.77899980545,10.230799675,32.3959312539,1024.92070173,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
99,3756934798.71,8,3.57406997681,empty,empty,3756941504.37,3756941505.43,3756934801.0,3756934798.71,port_timestamp,6.96999979019,10.2284002304,32.3977179692,1024.91883843,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
100,3756935698.71,8,3.5743598938,empty,empty,3756941504.37,3756941505.43,3756935701.0,3756935698.71,port_timestamp,7.56300020218,10.2274999619,32.4011865526,1024.92437599,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
101,3756936598.7,8,3.57502007484,empty,empty,3756941504.37,3756941505.43,3756936601.0,3756936598.7,port_timestamp,7.27099990845,10.2332000732,32.402871232,1024.92341284,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
102,3756937498.7,8,3.57521009445,empty,empty,3756941504.37,3756941505.43,3756937501.0,3756937498.7,port_timestamp,6.81199979782,10.2319002151,32.4061450963,1024.92410774,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
103,3756938398.7,8,3.57526993752,empty,empty,3756941504.37,3756941505.43,3756938401.0,3756938398.7,port_timestamp,7.14599990845,10.2336997986,32.4049956535,1024.92442014,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
104,3756939298.7,8,3.57539010048,empty,empty,3756941504.37,3756941505.43,3756939301.0,3756939298.7,port_timestamp,7.39699983597,10.2347002029,32.4052034672,1024.9255495,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
105,3756940198.71,8,3.57495999336,empty,empty,3756941504.37,3756941505.43,3756940201.0,3756940198.71,port_timestamp,7.41099977493,10.2318000793,32.4034545576,1024.92473571,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
106,3756941098.7,8,3.57431006432,empty,empty,3756949912.72,3756949912.74,3756941101.0,3756941098.7,port_timestamp,7.13399982452,10.2278995514,32.4005116516,1024.92184247,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
107,3756941998.7,8,3.57439994812,empty,empty,3756949912.72,3756949912.74,3756942001.0,3756941998.7,port_timestamp,7.79199981689,10.2287998199,32.4003294475,1024.92452536,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
108,3756942898.7,8,3.57413005829,empty,empty,3756949912.72,3756949912.74,3756942901.0,3756942898.7,port_timestamp,7.18800020218,10.2285995483,32.3980527481,1024.92005201,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
109,3756943798.7,8,3.57269001007,empty,empty,3756949912.72,3756949912.74,3756943801.0,3756943798.7,port_timestamp,7.57899999619,10.2144002914,32.396058474,1024.9226457,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
110,3756944698.7,8,3.57255005836,empty,empty,3756949912.72,3756949912.74,3756944701.0,3756944698.7,port_timestamp,7.53800010681,10.2153997421,32.3937761296,1024.9205131,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
111,3756945598.7,8,3.57251000404,empty,empty,3756949912.72,3756949912.74,3756945601.0,3756945598.7,port_timestamp,7.04600000381,10.2159996033,32.39304939,1024.91762056,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
112,3756946498.7,8,3.57252001762,empty,empty,3756949912.72,3756949912.74,3756946501.0,3756946498.7,port_timestamp,7.42199993134,10.2159004211,32.3930752546,1024.91935802,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
113,3756947398.7,8,3.57206010818,empty,empty,3756949912.72,3756949912.74,3756947401.0,3756947398.7,port_timestamp,7.39799976349,10.2129001617,32.3911304709,1024.91823568,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
114,3756948298.7,8,3.57222008705,empty,empty,3756956202.29,3756956202.73,3756948301.0,3756948298.7,port_timestamp,7.78100013733,10.2151002884,32.3906134359,1024.91919623,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
