obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3757200298.53,8,3.59270000458,empty,empty,3757209318.38,3757209318.4,3757200301.0,3757200298.53,port_timestamp,6.59999990463,10.3768997192,32.4526053643,1024.93492879,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
11,3757201198.53,8,3.59271001816,empty,empty,3757209318.38,3757209318.4,3757201201.0,3757201198.53,port_timestamp,7.33500003815,10.3773002625,32.4520301425,1024.93773446,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
12,3757202098.53,8,3.59258008003,empty,empty,3757209318.38,3757209318.4,3757202101.0,3757202098.53,port_timestamp,6.97900009155,10.3773002625,32.4508776768,1024.93522726,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
13,3757202998.53,8,3.59139990807,empty,empty,3757209318.38,3757209318.4,3757203001.0,3757202998.53,port_timestamp,6.6859998703,10.3660001755,32.4492423943,1024.93454147,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
14,3757203898.53,8,3.59072995186,empty,empty,3757209318.38,3757209318.4,3757203901.0,3757203898.53,port_timestamp,7.33500003815,10.3614997864,32.4462532591,1024.93590646,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
15,3757204798.54,8,3.59055995941,empty,empty,3757209318.38,3757209318.4,3757204801.0,3757204798.54,port_timestamp,7.0689997673,10.3606004715,32.4454660957,1024.93424277,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
16,3757205698.53,8,3.5901799202,empty,empty,3757209318.38,3757209318.4,3757205701.0,3757205698.53,port_timestamp,7.16599988937,10.3564996719,32.4452659391,1024.93521887,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
17,3757206598.53,8,3.58966994286,empty,empty,3757209318.38,3757209318.4,3757206601.0,3757206598.53,port_timestamp,6.69000005722,10.3520002365,32.4443660043,1024.93312675,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
18,3757207498.53,8,3.58948993683,empty,empty,3757215623.09,3757215623.12,3757207501.0,3757207498.53,port_timestamp,7.10400009155,10.3521003723,32.4422890011,1024.93336215,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
19,3757208398.53,8,3.58906006813,empty,empty,3757215623.09,3757215623.12,3757208401.0,3757208398.53,port_timestamp,6.55800008774,10.3487997055,32.4411568866,1024.93056971,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
20,3757209298.53,8,3.58960008621,empty,empty,3757215623.09,3757215623.12,3757209301.0,3757209298.53,port_timestamp,7.33500003815,10.3526000977,32.4428505572,1024.9347595,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
21,3757210198.53,8,3.58963990211,empty,empty,3757215623.09,3757215623.12,3757210201.0,3757210198.53,port_timestamp,7.26399993896,10.3528995514,32.4430161782,1024.93451704,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
22,3757211098.53,8,3.58914995193,empty,empty,3757215623.1,3757215623.12,3757211101.0,3757211098.53,port_timestamp,7.53599977493,10.3499002457,32.440652554,1024.93441123,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
23,3757211998.53,8,3.58896994591,empty,empty,3757215623.1,3757215623.12,3757212001.0,3757211998.53,port_timestamp,6.92199993134,10.3499002457,32.439108683,1024.93043247,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
24,3757212898.53,8,3.58837008476,empty,empty,3757215623.1,3757215623.12,3757212901.0,3757212898.53,port_timestamp,6.0560002327,10.3463001251,32.4366723384,1024.92522735,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
25,3757213798.53,8,3.5882999897,empty,empty,3757215623.1,3757215623.12,3757213801.0,3757213798.53,port_timestamp,7.27199983597,10.345700264,32.4359777948,1024.93028397,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
26,3757214698.53,8,3.58783006668,empty,empty,3757224028.08,3757224028.1,3757214701.0,3757214698.53,port_timestamp,6.27799987793,10.3416996002,32.4352570164,1024.92590496,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
27,3757215598.52,8,3.5872399807,empty,empty,3757224028.08,3757224028.1,3757215601.0,3757215598.52,port_timestamp,7.14699983597,10.3372001648,32.4329694297,1024.92881007,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
28,3757216498.54,8,3.58738994598,empty,empty,3757224028.08,3757224028.1,3757216501.0,3757216498.54,port_timestamp,7.28299999237,10.3374004364,32.4342422789,1024.93038321,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
29,3757217398.52,8,3.5878200531,empty,empty,3757224028.08,3757224028.1,3757217401.0,3757217398.52,port_timestamp,7.50099992752,10.3400001526,32.436146893,1024.93241412,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
30,3757218298.53,8,3.58769989014,empty,empty,3757224028.08,3757224028.11,3757218301.0,3757218298.53,port_timestamp,7.09100008011,10.3386001587,32.4363666055,1024.93096856,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
31,3757219198.52,8,3.58768010139,empty,empty,3757224028.08,3757224028.11,3757219201.0,3757219198.52,port_timestamp,6.9310002327,10.3379001617,32.4368614706,1024.9307493,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
32,3757220098.53,8,3.58780002594,empty,empty,3757224028.08,3757224028.11,3757220101.0,3757220098.53,port_timestamp,6.82000017166,10.3382997513,32.4377562652,1024.93087754,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
33,3757220998.52,8,3.58839988708,empty,empty,3757224028.08,3757224028.11,3757221001.0,3757220998.52,port_timestamp,7.10200023651,10.3418998718,32.4404491741,1024.93364316,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
34,3757221898.52,8,3.58892011642,empty,empty,3757230319.4,3757230319.42,3757221901.0,3757221898.52,port_timestamp,7.22499990463,10.3453998566,32.4424985489,1024.93520515,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
35,3757222798.52,8,3.58954000473,empty,empty,3757230319.4,3757230319.42,3757222801.0,3757222798.52,port_timestamp,7.65100002289,10.3496999741,32.4447024001,1024.93812166,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
36,3757223698.52,8,3.59047007561,empty,empty,3757230319.4,3757230319.42,3757223701.0,3757223698.52,port_timestamp,6.72300004959,10.3564996719,32.4483733043,1024.93563862,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
37,3757224598.52,8,3.59105992317,empty,empty,3757230319.4,3757230319.42,3757224601.0,3757224598.52,port_timestamp,7.09499979019,10.3601999283,32.4508320083,1024.93861057,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
38,3757225498.52,8,3.591340065,empty,empty,3757230319.4,3757230319.42,3757225501.0,3757225498.52,port_timestamp,7.10099983215,10.3639001846,32.4503371088,1024.93762583,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
39,3757226398.52,8,3.59102988243,empty,empty,3757230319.4,3757230319.42,3757226401.0,3757226398.52,port_timestamp,6.62900018692,10.361000061,32.450015868,1024.9357328,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
40,3757227298.52,8,3.59077000618,empty,empty,3757230319.4,3757230319.42,3757227301.0,3757227298.52,port_timestamp,6.84000015259,10.359000206,32.4491014432,1024.93631205,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
41,3757228198.52,8,3.58955001831,empty,empty,3757230319.4,3757230319.42,3757228201.0,3757228198.52,port_timestamp,7.37200021744,10.3487997055,32.445726542,1024.93781108,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
42,3757229098.52,8,3.58894991875,empty,empty,3757238723.07,3757238725.08,3757229101.0,3757229098.52,port_timestamp,7.41800022125,10.343000412,32.444857241,1024.93832165,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
43,3757229998.52,8,3.58887004852,empty,empty,3757238723.07,3757238725.08,3757230001.0,3757229998.52,port_timestamp,6.41900014877,10.3422002792,32.4452021795,1024.93421002,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
44,3757230898.52,8,3.58889007568,empty,empty,3757238723.07,3757238725.08,3757230901.0,3757230898.52,port_timestamp,7.3109998703,10.3411998749,32.4459099021,1024.93896281,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
45,3757231798.52,8,3.58923006058,empty,empty,3757238723.07,3757238725.08,3757231801.0,3757231798.52,port_timestamp,7.10599994659,10.3437004089,32.4471802531,1024.93860383,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
46,3757232698.52,8,3.58979988098,empty,empty,3757238723.07,3757238725.08,3757232701.0,3757232698.52,port_timestamp,7.03399991989,10.348400116,32.4487398031,1024.93869963,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
47,3757233598.51,8,3.59007000923,empty,empty,3757238723.07,3757238725.08,3757233601.0,3757233598.51,port_timestamp,6.53399991989,10.3494997025,32.450687069,1024.93777156,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
48,3757234498.51,8,3.5893099308,empty,empty,3757238723.07,3757238725.08,3757234501.0,3757234498.51,port_timestamp,7.27299976349,10.3439998627,32.4476456075,1024.93967083,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
49,3757235398.51,8,3.58926010132,empty,empty,3757238723.07,3757238725.08,3757235401.0,3757235398.51,port_timestamp,7.12799978256,10.3442001343,32.4470271926,1024.9384995,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
50,3757236298.51,8,3.58954000473,empty,empty,3757245023.46,3757245023.48,3757236301.0,3757236298.51,port_timestamp,7.11299991608,10.3453998566,32.4487754776,1024.9395917,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
51,3757237198.51,8,3.58908009529,empty,empty,3757245023.46,3757245023.48,3757237201.0,3757237198.51,port_timestamp,7.09700012207,10.3430995941,32.4462143769,1024.93791179,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
52,3757238098.51,8,3.58910989761,empty,empty,3757245023.46,3757245023.48,3757238101.0,3757238098.51,port_timestamp,7.24499988556,10.3436002731,32.4460022345,1024.9383308,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
53,3757238998.51,8,3.5888299942,empty,empty,3757245023.46,3757245023.48,3757239001.0,3757238998.51,port_timestamp,6.74499988556,10.3409996033,32.4457275507,1024.93629605,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
54,3757239898.51,8,3.58889007568,empty,empty,3757245023.46,3757245023.48,3757239901.0,3757239898.51,port_timestamp,7.50199985504,10.3422002792,32.4449338347,1024.93889627,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
55,3757240798.51,8,3.58944010735,empty,empty,3757245023.46,3757245023.48,3757240801.0,3757240798.51,port_timestamp,6.72599983215,10.3463001251,32.4471341955,1024.93641086,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
56,3757241698.51,8,3.5891699791,empty,empty,3757245023.46,3757245023.48,3757241701.0,3757241698.51,port_timestamp,7.56199979782,10.3436002731,32.4464709842,1024.94012908,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
57,3757242598.51,8,3.58898997307,empty,empty,3757245023.46,3757245023.48,3757242601.0,3757242598.51,port_timestamp,7.20300006866,10.3428001404,32.4455314487,1024.9379092,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
58,3757243498.51,8,3.58901000023,empty,empty,3757251335.17,3757251335.2,3757243501.0,3757243498.51,port_timestamp,6.9470000267,10.3439998627,32.4447697264,1024.93595551,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
59,3757244398.51,8,3.58893990517,empty,empty,3757251335.17,3757251335.2,3757244401.0,3757244398.51,port_timestamp,7.0,10.3437004089,32.444312849,1024.93588956,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
60,3757245298.51,8,3.58979988098,empty,empty,3757251335.17,3757251335.2,3757245301.0,3757245298.51,port_timestamp,7.53700017929,10.3501996994,32.4469152578,1024.93924676,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
61,3757246198.51,8,3.58904004097,empty,empty,3757251335.17,3757251335.2,3757246201.0,3757246198.51,port_timestamp,6.78800010681,10.3458003998,32.4435330354,1024.9339685,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
62,3757247098.52,8,3.58963990211,empty,empty,3757251335.17,3757251335.2,3757247101.0,3757247098.52,port_timestamp,6.5,10.350399971,32.4455782812,1024.93348344,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
63,3757247998.51,8,3.59297990799,empty,empty,3757251335.17,3757251335.2,3757248001.0,3757247998.51,port_timestamp,7.42700004578,10.3795995712,32.4526452288,1024.93824019,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
64,3757248898.51,8,3.59212994576,empty,empty,3757251335.17,3757251335.2,3757248901.0,3757248898.51,port_timestamp,7.04699993134,10.3716001511,32.4514182479,1024.93692114,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
65,3757249798.52,8,3.59333992004,empty,empty,3757251335.17,3757251335.2,3757249801.0,3757249798.52,port_timestamp,7.47300004959,10.3808002472,32.4551686947,1024.94021151,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
66,3757250698.51,8,3.59401011467,empty,empty,3757259707.43,3757259707.57,3757250701.0,3757250698.51,port_timestamp,6.76499986649,10.3867998123,32.4568456132,1024.93730225,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
67,3757251598.5,8,3.59456992149,empty,empty,3757259707.43,3757259707.57,3757251601.0,3757251598.5,port_timestamp,7.41800022125,10.3913002014,32.4581628908,1024.94051718,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
68,3757252498.5,8,3.59599995613,empty,empty,3757259707.43,3757259707.57,3757252501.0,3757252498.5,port_timestamp,7.41300010681,10.4027996063,32.4622506236,1024.94173026,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
69,3757253398.5,8,3.59644007683,empty,empty,3757259707.43,3757259707.57,3757253401.0,3757253398.5,port_timestamp,6.98799991608,10.4067001343,32.4633687298,1024.94001932,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
70,3757254298.5,8,3.59815001488,empty,empty,3757259707.43,3757259707.57,3757254301.0,3757254298.5,port_timestamp,7.23400020599,10.4221000671,32.4666668353,1024.94108672,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
71,3757255198.5,8,3.59908008575,empty,empty,3757259707.43,3757259707.57,3757255201.0,3757255198.5,port_timestamp,7.5689997673,10.4296998978,32.4690659918,1024.94317882,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
72,3757256098.5,8,3.6011800766,empty,empty,3757259707.43,3757259707.57,3757256101.0,3757256098.5,port_timestamp,7.13199996948,10.4491996765,32.4729087646,1024.940883,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
73,3757256998.5,8,3.60267996788,empty,empty,3757259707.43,3757259707.57,3757257001.0,3757256998.5,port_timestamp,7.28900003433,10.4638004303,32.4748406453,1024.94061218,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
74,3757257898.5,8,3.6027200222,empty,empty,3757266019.69,3757266020.74,3757257901.0,3757257898.5,port_timestamp,6.73299980164,10.4654998779,32.4739650802,1024.93712864,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
75,3757258798.5,8,3.60401010513,empty,empty,3757266019.69,3757266020.74,3757258801.0,3757258798.5,port_timestamp,7.63700008392,10.477399826,32.4758841302,1024.9406802,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
76,3757259698.5,8,3.60457992554,empty,empty,3757266019.69,3757266020.74,3757259701.0,3757259698.5,port_timestamp,7.01300001144,10.4847002029,32.4753487576,1024.93619956,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
77,3757260598.5,8,3.6047399044,empty,empty,3757266019.69,3757266020.74,3757260601.0,3757260598.5,port_timestamp,7.46000003815,10.4871997833,32.4745275177,1024.93715258,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
78,3757261498.5,8,3.60542988777,empty,empty,3757266019.69,3757266020.74,3757261501.0,3757261498.5,port_timestamp,7.63700008392,10.494799614,32.4745834157,1024.93669914,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
79,3757262398.5,8,3.60717010498,empty,empty,3757266019.69,3757266020.74,3757262401.0,3757262398.5,port_timestamp,7.36600017548,10.513299942,32.4756241149,1024.9331273,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
80,3757263298.5,8,3.61067008972,empty,empty,3757266019.69,3757266020.74,3757263301.0,3757263298.5,port_timestamp,7.44600009918,10.5476999283,32.4799403783,1024.93096861,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
81,3757264198.5,8,3.61121988297,empty,empty,3757266019.69,3757266020.74,3757264201.0,3757264198.5,port_timestamp,6.89900016785,10.5550003052,32.4791662164,1024.92664526,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
82,3757265098.49,8,3.61115002632,empty,empty,3757274405.37,3757274405.9,3757265101.0,3757265098.49,port_timestamp,7.50600004196,10.5557003021,32.4775836153,1024.92803361,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
83,3757265998.49,8,3.61073994637,empty,empty,3757274405.37,3757274405.9,3757266001.0,3757265998.49,port_timestamp,7.06199979782,10.5532999039,32.4758129576,1024.9250602,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
84,3757266898.49,8,3.61045002937,empty,empty,3757274405.37,3757274405.9,3757266901.0,3757266898.49,port_timestamp,7.3220000267,10.551199913,32.474673473,1024.92570622,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
85,3757267798.49,8,3.60968995094,empty,empty,3757274405.37,3757274405.9,3757267801.0,3757267798.49,port_timestamp,6.95900011063,10.5440998077,32.4735571462,1024.92441256,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
86,3757268698.49,8,3.60783004761,empty,empty,3757274405.37,3757274405.9,3757268701.0,3757268698.49,port_timestamp,7.01000022888,10.5271997452,32.4699901779,1024.92475456,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
87,3757269598.49,8,3.60531997681,empty,empty,3757274405.37,3757274405.9,3757269601.0,3757269598.49,port_timestamp,7.65999984741,10.5045003891,32.4648238193,1024.92754305,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
88,3757270498.49,8,3.60399007797,empty,empty,3757274405.37,3757274405.9,3757270501.0,3757270498.49,port_timestamp,7.80499982834,10.4900999069,32.4642860258,1024.93023637,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
89,3757271398.49,8,3.59990000725,empty,empty,3757274405.37,3757274405.9,3757271401.0,3757271398.49,port_timestamp,6.67299985886,10.4519996643,32.4577761081,1024.92654042,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
90,3757272298.49,8,3.5976099968,empty,empty,3757280722.89,3757280722.91,3757272301.0,3757272298.49,port_timestamp,7.31599998474,10.4303998947,32.4538109295,1024.93002832,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
91,3757273198.49,8,3.59474992752,empty,empty,3757280722.89,3757280722.91,3757273201.0,3757273198.49,port_timestamp,7.65600013733,10.4031000137,32.449333892,1024.93271054,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
92,3757274098.49,8,3.59277009964,empty,empty,3757280722.89,3757280722.91,3757274101.0,3757274098.49,port_timestamp,7.25500011444,10.3846998215,32.4460598163,1024.93146606,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
93,3757274998.49,8,3.59209990501,empty,empty,3757280722.89,3757280722.91,3757275001.0,3757274998.49,port_timestamp,7.27899980545,10.3788995743,32.4444984628,1024.93134015,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
94,3757275898.49,8,3.59107995033,empty,empty,3757280722.89,3757280722.91,3757275901.0,3757275898.49,port_timestamp,7.4310002327,10.3684997559,32.4434786811,1024.93299314,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
95,3757276798.49,8,3.59118008614,empty,empty,3757280722.89,3757280722.91,3757276801.0,3757276798.49,port_timestamp,7.11600017548,10.3701000214,32.443189565,1024.93107321,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
96,3757277698.5,8,3.59053993225,empty,empty,3757280726.59,3757280726.61,3757277701.0,3757277698.5,port_timestamp,7.57000017166,10.3634996414,32.4424581519,1024.93367214,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
97,3757278598.49,8,3.58995008469,empty,empty,3757280726.59,3757280726.61,3757278601.0,3757278598.49,port_timestamp,7.01000022888,10.3582000732,32.4415081364,1024.93129708,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
98,3757279498.49,8,3.58943009377,empty,empty,3757289111.78,3757289111.8,3757279501.0,3757279498.49,port_timestamp,6.9439997673,10.3526000977,32.4413139911,1024.93179445,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
99,3757280398.48,8,3.58961009979,empty,empty,3757289111.78,3757289111.8,3757280401.0,3757280398.48,port_timestamp,7.22399997711,10.3549003601,32.4409478983,1024.93238573,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
100,3757281298.48,8,3.58954000473,empty,empty,3757289111.78,3757289111.8,3757281301.0,3757281298.48,port_timestamp,7.61100006104,10.3542003632,32.4407008054,1024.93406075,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
101,3757282198.48,8,3.5894100666,empty,empty,3757289111.78,3757289111.8,3757282201.0,3757282198.48,port_timestamp,7.42600011826,10.353099823,32.4404566026,1024.9332203,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
102,3757283098.48,8,3.5892701149,empty,empty,3757289111.78,3757289111.8,3757283101.0,3757283098.48,port_timestamp,6.98199987411,10.3521995544,32.440045709,1024.93104534,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
103,3757283998.48,8,3.58911991119,empty,empty,3757289111.78,3757289111.8,3757284001.0,3757283998.48,port_timestamp,7.18200016022,10.3498001099,32.4405920217,1024.93278087,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
104,3757284898.48,8,3.58928990364,empty,empty,3757289111.78,3757289111.8,3757284901.0,3757284898.48,port_timestamp,7.50500011444,10.3516998291,32.4404654576,1024.93382101,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
105,3757285798.48,8,3.58921003342,empty,empty,3757289111.78,3757289111.8,3757285801.0,3757285798.48,port_timestamp,7.17500019073,10.3509998322,32.4404320122,1024.93242167,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
106,3757286698.48,8,3.58938002586,empty,empty,3757295417.77,3757295417.79,3757286701.0,3757286698.48,port_timestamp,7.66300010681,10.352399826,32.4406766125,1024.9345814,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
107,3757287598.48,8,3.58972001076,empty,empty,3757295417.77,3757295417.79,3757287601.0,3757287598.48,port_timestamp,7.38199996948,10.355799675,32.4411802999,1024.93312895,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
108,3757288498.48,8,3.58924007416,empty,empty,3757295417.77,3757295417.79,3757288501.0,3757288498.48,port_timestamp,7.66200017929,10.3493995667,32.4419535661,1024.93607952,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
109,3757289398.48,8,3.59012007713,empty,empty,3757295417.77,3757295417.79,3757289401.0,3757289398.48,port_timestamp,7.16800022125,10.3585996628,32.4427882614,1024.93294145,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
110,3757290298.48,8,3.59066009521,empty,empty,3757295417.77,3757295417.79,3757290301.0,3757290298.48,port_timestamp,7.15899991989,10.363699913,32.443663543,1024.93272015,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
111,3757291198.48,8,3.59144997597,empty,empty,3757295417.77,3757295417.79,3757291201.0,3757291198.48,port_timestamp,7.27600002289,10.3705997467,32.4453864748,1024.93342412,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
112,3757292098.48,8,3.592689991,empty,empty,3757295417.77,3757295417.79,3757292101.0,3757292098.48,port_timestamp,6.77600002289,10.3835000992,32.4465331878,1024.92987346,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
113,3757292998.48,8,3.59352993965,empty,empty,3757295417.77,3757295417.79,3757293001.0,3757292998.48,port_timestamp,7.29600000381,10.3908996582,32.4481355715,1024.93221853,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
114,3757293898.48,8,3.59388995171,empty,empty,3757301733.7,3757301734.87,3757293901.0,3757293898.48,port_timestamp,7.23400020599,10.3936004639,32.4493658591,1024.93243938,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
