obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
36,3757396498.42,8,3.58875989914,empty,empty,3757402549.12,3757402549.71,3757396501.0,3757396498.42,port_timestamp,7.34299993515,10.3383998871,32.4470900501,1024.9405005,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
37,3757397398.42,8,3.58802008629,empty,empty,3757402549.12,3757402549.71,3757397401.0,3757397398.42,port_timestamp,7.29899978638,10.3329000473,32.4445845129,1024.93927756,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
38,3757398298.42,8,3.58803009987,empty,empty,3757402549.12,3757402549.71,3757398301.0,3757398298.42,port_timestamp,7.43300008774,10.3327999115,32.4447196099,1024.94000552,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
39,3757399198.42,8,3.58752989769,empty,empty,3757402549.12,3757402549.71,3757399201.0,3757399198.42,port_timestamp,7.48099994659,10.3274002075,32.4444921416,1024.94095702,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
40,3757400098.42,8,3.58751010895,empty,empty,3757402549.12,3757402549.71,3757400101.0,3757400098.42,port_timestamp,7.45200014114,10.3289003372,32.4429651,1024.93938226,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
41,3757400998.43,8,3.58674001694,empty,empty,3757402549.12,3757402549.71,3757401001.0,3757400998.43,port_timestamp,7.37699985504,10.3224000931,32.4410661049,1024.93866023,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
42,3757401898.41,8,3.58647990227,empty,empty,3757410951.69,3757410952.72,3757401901.0,3757401898.41,port_timestamp,7.15700006485,10.3233995438,32.437652884,1024.93483627,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
43,3757402798.45,8,3.58633995056,empty,empty,3757410951.69,3757410952.72,3757402801.0,3757402798.45,port_timestamp,7.46400022507,10.3240003586,32.4355762322,1024.93450387,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
44,3757403698.41,8,3.58616995811,empty,empty,3757410951.69,3757410952.72,3757403701.0,3757403698.41,port_timestamp,7.46999979019,10.3221998215,32.4354715689,1024.93475329,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
45,3757404598.41,8,3.58527994156,empty,empty,3757410951.69,3757410952.72,3757404601.0,3757404598.41,port_timestamp,7.35400009155,10.314499855,32.4334520341,1024.93395372,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
46,3757405498.41,8,3.58606004715,empty,empty,3757410951.69,3757410952.72,3757405501.0,3757405498.41,port_timestamp,7.32299995422,10.3232002258,32.4335370683,1024.93241191,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
47,3757406398.41,8,3.58568000793,empty,empty,3757410951.69,3757410952.72,3757406401.0,3757406398.41,port_timestamp,7.22300004959,10.3194999695,32.4330656245,1024.93221674,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
48,3757407298.41,8,3.58576011658,empty,empty,3757410951.69,3757410952.72,3757407301.0,3757407298.41,port_timestamp,7.26900005341,10.3200998306,32.4333153331,1024.93251814,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
49,3757408198.41,8,3.58610010147,empty,empty,3757410951.69,3757410952.72,3757408201.0,3757408198.41,port_timestamp,7.46299982071,10.3234996796,32.4336117942,1024.93305251,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
50,3757409098.41,8,3.58526992798,empty,empty,3757417227.84,3757417228.52,3757409101.0,3757409098.41,port_timestamp,7.57800006866,10.3133001328,32.4343272457,1024.93585102,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
51,3757409998.41,8,3.58604001999,empty,empty,3757417227.84,3757417228.52,3757410001.0,3757409998.41,port_timestamp,7.26599979401,10.3220996857,32.4343452544,1024.93296997,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
52,3757410898.41,8,3.58559989929,empty,empty,3757417227.84,3757417228.52,3757410901.0,3757410898.41,port_timestamp,7.53299999237,10.3166999817,32.4346273653,1024.93530803,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
53,3757411798.41,8,3.58546996117,empty,empty,3757417227.84,3757417228.52,3757411801.0,3757411798.41,port_timestamp,7.40399980545,10.3150997162,32.4348047014,1024.93513305,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
54,3757412699.38,8,3.58609008789,empty,empty,3757417227.84,3757417228.52,3757412701.0,3757412699.38,port_timestamp,7.56500005722,10.3221998215,32.4346290382,1024.93452597,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
55,3757413598.41,8,3.58614993095,empty,empty,3757417227.84,3757417228.52,3757413601.0,3757413598.41,port_timestamp,7.17000007629,10.3226995468,32.4349553734,1024.93291036,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
56,3757414498.41,8,3.58665990829,empty,empty,3757417227.84,3757417228.52,3757414501.0,3757414498.41,port_timestamp,7.50199985504,10.3276996613,32.4354729105,1024.93397066,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
57,3757415398.4,8,3.58650994301,empty,empty,3757417227.84,3757417228.52,3757415401.0,3757415398.4,port_timestamp,7.28499984741,10.3254995346,32.4360247559,1024.93379128,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
58,3757416298.4,8,3.58582997322,empty,empty,3757425665.09,3757425665.11,3757416301.0,3757416298.4,port_timestamp,7.25,10.3183002472,32.4356328455,1024.93454249,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
59,3757417198.4,8,3.58557009697,empty,empty,3757425665.09,3757425665.11,3757417201.0,3757417198.4,port_timestamp,7.30900001526,10.3149003983,32.4360325603,1024.93569438,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
60,3757418098.4,8,3.58600997925,empty,empty,3757425665.09,3757425665.11,3757418101.0,3757418098.4,port_timestamp,7.30200004578,10.318400383,32.4373311903,1024.93608461,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
61,3757418998.4,8,3.58634996414,empty,empty,3757425665.09,3757425665.11,3757419001.0,3757418998.4,port_timestamp,7.44899988174,10.320599556,32.4387202606,1024.9374609,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
62,3757419898.4,8,3.58652997017,empty,empty,3757425665.09,3757425665.11,3757419901.0,3757419898.4,port_timestamp,7.1810002327,10.3220996857,32.4393060627,1024.93645286,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
63,3757420798.4,8,3.58694005013,empty,empty,3757425665.09,3757425665.11,3757420801.0,3757420798.4,port_timestamp,7.20599985123,10.3246002197,32.4411839443,1024.93760771,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
64,3757421698.4,8,3.58674001694,empty,empty,3757425665.09,3757425665.11,3757421701.0,3757421698.4,port_timestamp,7.18699979782,10.3218002319,32.441684101,1024.9383843,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
65,3757422598.4,8,3.58710002899,empty,empty,3757425665.09,3757425665.11,3757422601.0,3757422598.4,port_timestamp,7.46899986267,10.3235998154,32.4435747256,1024.94082919,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
66,3757423498.4,8,3.58710002899,empty,empty,3757431942.64,3757431942.67,3757423501.0,3757423498.4,port_timestamp,7.25500011444,10.3225002289,32.4446496139,1024.9408853,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
67,3757424398.4,8,3.58863997459,empty,empty,3757431942.64,3757431942.67,3757424401.0,3757424398.4,port_timestamp,7.40799999237,10.335100174,32.4488021903,1024.9426864,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
68,3757425298.4,8,3.58858990669,empty,empty,3757431942.64,3757431942.67,3757425301.0,3757425298.4,port_timestamp,7.42199993134,10.3339004517,32.4493657568,1024.94339166,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
69,3757426198.4,8,3.5893099308,empty,empty,3757431942.64,3757431942.67,3757426201.0,3757426198.4,port_timestamp,7.15199995041,10.3403997421,32.450913959,1024.94227997,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
70,3757427098.4,8,3.59002995491,empty,empty,3757431942.64,3757431942.67,3757427101.0,3757427098.4,port_timestamp,7.19299983978,10.3465995789,32.4525907646,1024.94272449,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
71,3757427998.4,8,3.59000992775,empty,empty,3757431942.64,3757431942.67,3757428001.0,3757427998.4,port_timestamp,7.30800008774,10.3458995819,32.4529671399,1024.94365602,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
72,3757428898.4,8,3.59067988396,empty,empty,3757431942.64,3757431942.67,3757428901.0,3757428898.4,port_timestamp,7.35500001907,10.3527002335,32.4536018238,1024.94321331,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
73,3757429798.4,8,3.59106993675,empty,empty,3757431942.64,3757431942.67,3757429801.0,3757429798.4,port_timestamp,7.31199979782,10.3558998108,32.454678825,1024.94331728,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
74,3757430698.39,8,3.59201002121,empty,empty,3757438244.79,3757438245.71,3757430701.0,3757430698.39,port_timestamp,7.63399982452,10.3648996353,32.4559460644,1024.9442376,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
75,3757431598.41,8,3.59243011475,empty,empty,3757438244.79,3757438245.71,3757431601.0,3757431598.41,port_timestamp,7.56199979782,10.369600296,32.4559967703,1024.94315598,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
76,3757432498.39,8,3.59489989281,empty,empty,3757438244.79,3757438245.71,3757432501.0,3757432498.39,port_timestamp,7.36000013351,10.3929004669,32.4600710314,1024.94147095,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
77,3757433398.39,8,3.5966899395,empty,empty,3757438244.79,3757438245.71,3757433401.0,3757433398.39,port_timestamp,7.46600008011,10.410900116,32.46192,1024.94033743,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
78,3757434298.39,8,3.5977499485,empty,empty,3757438244.79,3757438245.71,3757434301.0,3757434298.39,port_timestamp,7.42299985886,10.4224004745,32.4623073456,1024.93849222,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
79,3757435198.39,8,3.59837007523,empty,empty,3757438244.79,3757438245.71,3757435201.0,3757435198.39,port_timestamp,7.4470000267,10.429400444,32.4622665013,1024.93737956,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
80,3757436098.39,8,3.59781002998,empty,empty,3757438244.79,3757438245.71,3757436101.0,3757436098.39,port_timestamp,7.36199998856,10.4230003357,32.4623989373,1024.93818608,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
81,3757436998.39,8,3.5973200798,empty,empty,3757438244.79,3757438245.71,3757437001.0,3757436998.39,port_timestamp,7.29899978638,10.418299675,32.461708776,1024.93816191,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
82,3757437898.39,8,3.59693002701,empty,empty,3757446650.21,3757446650.28,3757437901.0,3757437898.39,port_timestamp,7.3189997673,10.4156999588,32.4601059908,1024.9374446,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
83,3757438798.39,8,3.5952000618,empty,empty,3757446650.21,3757446650.28,3757438801.0,3757438798.39,port_timestamp,7.39900016785,10.4010000229,32.455835962,1024.93697289,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
84,3757439698.39,8,3.59525990486,empty,empty,3757446650.21,3757446650.28,3757439701.0,3757439698.39,port_timestamp,7.19600009918,10.4006996155,32.4567926794,1024.93685212,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
85,3757440598.39,8,3.59511995316,empty,empty,3757446650.21,3757446650.28,3757440601.0,3757440598.39,port_timestamp,7.21299982071,10.3999004364,32.4560938676,1024.93651986,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
86,3757441498.39,8,3.59651994705,empty,empty,3757446650.21,3757446650.28,3757441501.0,3757441498.39,port_timestamp,7.50899982452,10.4125003815,32.4587661,1024.93780211,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
87,3757442398.39,8,3.59694004059,empty,empty,3757446650.21,3757446650.28,3757442401.0,3757442398.39,port_timestamp,7.42700004578,10.4145002365,32.4612298085,1024.93901215,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
88,3757443298.39,8,3.59768009186,empty,empty,3757446650.21,3757446650.28,3757443301.0,3757443298.39,port_timestamp,7.29099988937,10.4212999344,32.4626425273,1024.93834392,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
89,3757444198.39,8,3.59541010857,empty,empty,3757446650.21,3757446650.28,3757444201.0,3757444198.39,port_timestamp,7.44500017166,10.399600029,32.4591752265,1024.94002076,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
90,3757445098.39,8,3.59580993652,empty,empty,3757452962.15,3757452962.18,3757445101.0,3757445098.39,port_timestamp,7.48799991608,10.4025001526,32.4605793115,1024.94081741,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
91,3757445998.39,8,3.59580993652,empty,empty,3757452962.15,3757452962.18,3757446001.0,3757445998.39,port_timestamp,7.36000013351,10.4019002914,32.4611700708,1024.94080118,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
92,3757446898.39,8,3.59612011909,empty,empty,3757452962.15,3757452962.18,3757446901.0,3757446898.39,port_timestamp,7.52500009537,10.4060001373,32.4605507029,1024.94036847,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
93,3757447798.39,8,3.5983300209,empty,empty,3757452962.15,3757452962.18,3757447801.0,3757447798.39,port_timestamp,7.32299995422,10.4300003052,32.4613829302,1024.93602877,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
94,3757448698.38,8,3.60058999062,empty,empty,3757452962.15,3757452962.18,3757448701.0,3757448698.38,port_timestamp,7.23299980164,10.4581003189,32.4590092739,1024.92899322,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
95,3757449598.38,8,3.59000992775,empty,empty,3757452962.15,3757452962.18,3757449601.0,3757449598.38,port_timestamp,7.14400005341,10.3621997833,32.4384808509,1024.9288665,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
96,3757450498.38,8,3.58775997162,empty,empty,3757452969.14,3757452969.15,3757450501.0,3757450498.38,port_timestamp,7.47800016403,10.3368997574,32.4383237606,1024.9345308,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
97,3757451398.38,8,3.58789992332,empty,empty,3757452969.14,3757452969.15,3757451401.0,3757451398.38,port_timestamp,7.22100019455,10.3387002945,32.4382297749,1024.93299164,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
98,3757452298.38,8,3.58856010437,empty,empty,3757461367.31,3757461367.32,3757452301.0,3757452298.38,port_timestamp,7.36199998856,10.3470001221,32.4373921939,1024.93157359,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
99,3757453198.38,8,3.58974003792,empty,empty,3757461367.31,3757461367.33,3757453201.0,3757453198.38,port_timestamp,7.21999979019,10.3603000641,32.4374314021,1024.92871339,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
100,3757454098.38,8,3.5892701149,empty,empty,3757461367.31,3757461367.33,3757454101.0,3757454098.38,port_timestamp,7.34600019455,10.3556995392,32.4367636092,1024.92954051,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
101,3757454998.38,8,3.58902001381,empty,empty,3757461367.31,3757461367.33,3757455001.0,3757454998.38,port_timestamp,7.40299987793,10.3533000946,32.4363712906,1024.9298981,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
102,3757455898.38,8,3.58892989159,empty,empty,3757461367.31,3757461367.33,3757455901.0,3757455898.38,port_timestamp,7.28700017929,10.3531999588,32.4356025538,1024.92879149,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
103,3757456798.38,8,3.58817005157,empty,empty,3757461367.31,3757461367.33,3757456801.0,3757456798.38,port_timestamp,7.29300022125,10.344499588,32.4357338353,1024.93039164,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
104,3757457698.38,8,3.58817005157,empty,empty,3757461367.31,3757461367.33,3757457701.0,3757457698.38,port_timestamp,7.40199995041,10.3449001312,32.4353291338,1024.9305012,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
105,3757458598.38,8,3.5871899128,empty,empty,3757461367.31,3757461367.33,3757458601.0,3757458598.38,port_timestamp,7.5560002327,10.3341999054,32.4349698387,1024.932725,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
106,3757459498.38,8,3.58741998672,empty,empty,3757467649.61,3757467649.68,3757459501.0,3757459498.38,port_timestamp,7.47100019455,10.336400032,32.4353534851,1024.93226822,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
107,3757460398.38,8,3.58669996262,empty,empty,3757467649.61,3757467649.68,3757460401.0,3757460398.38,port_timestamp,7.26399993896,10.3276996613,32.4359783128,1024.93328874,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
108,3757461298.38,8,3.58728003502,empty,empty,3757467649.61,3757467649.68,3757461301.0,3757461298.38,port_timestamp,7.22900009155,10.3339004517,32.4362832551,1024.93232122,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
109,3757462198.39,8,3.58675003052,empty,empty,3757467649.61,3757467649.68,3757462201.0,3757462198.39,port_timestamp,7.41499996185,10.3280000687,32.4361470934,1024.9340522,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
110,3757463098.38,8,3.58706998825,empty,empty,3757467649.61,3757467649.68,3757463101.0,3757463098.38,port_timestamp,7.46400022507,10.3308000565,32.4368420728,1024.9343427,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
111,3757463998.38,8,3.58692002296,empty,empty,3757467649.61,3757467649.68,3757464001.0,3757463998.38,port_timestamp,7.51200008392,10.3283996582,32.4374584339,1024.93544545,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
112,3757464898.38,8,3.586810112,empty,empty,3757467649.61,3757467649.68,3757464901.0,3757464898.38,port_timestamp,7.36100006104,10.3260002136,32.4385625625,1024.93602862,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
113,3757465798.38,8,3.5873401165,empty,empty,3757467649.61,3757467649.68,3757465801.0,3757465798.38,port_timestamp,7.29099988937,10.3305997849,32.4398102732,1024.93590825,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
114,3757466698.37,8,3.58841991425,empty,empty,3757476097.63,3757476097.65,3757466701.0,3757466698.37,port_timestamp,7.242000103,10.3389997482,32.4431821245,1024.93689635,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
