obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
40,3756536098.97,8,3.60271000862,empty,empty,3756540280.89,3756540281.1,3756536101.0,3756536098.97,port_timestamp,6.72399997711,10.4608001709,32.4780634048,1024.94108193,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
41,3756536998.97,8,3.60296010971,empty,empty,3756540280.89,3756540281.1,3756537001.0,3756536998.97,port_timestamp,7.16300010681,10.4617004395,32.4795786339,1024.94409264,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
42,3756537898.97,8,3.60296988487,empty,empty,3756546587.13,3756546591.58,3756537901.0,3756537898.97,port_timestamp,7.16300010681,10.4590997696,32.4819953821,1024.94641875,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
43,3756538801.48,8,3.60413002968,empty,empty,3756546587.13,3756546591.58,3756538801.0,3756538801.48,port_timestamp,7.03299999237,10.4711999893,32.4828801278,1024.94445974,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
44,3756539698.97,8,3.60368990898,empty,empty,3756546587.13,3756546591.58,3756539701.0,3756539698.97,port_timestamp,6.99499988556,10.468000412,32.4813411328,1024.943634,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
45,3756540598.98,8,3.60519003868,empty,empty,3756546587.13,3756546591.58,3756540601.0,3756540598.98,port_timestamp,7.02099990845,10.4806003571,32.4851128797,1024.944543,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
46,3756541498.96,8,3.60629010201,empty,empty,3756546587.13,3756546591.58,3756541501.0,3756541498.96,port_timestamp,7.24499988556,10.4882001877,32.4892540416,1024.94748548,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
47,3756542398.96,8,3.60800004005,empty,empty,3756546587.13,3756546591.58,3756542401.0,3756542398.96,port_timestamp,6.89099979401,10.5018997192,32.4943068066,1024.94748539,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
48,3756543298.96,8,3.60688996315,empty,empty,3756546587.13,3756546591.58,3756543301.0,3756543298.96,port_timestamp,7.367000103,10.4885997772,32.4948547021,1024.95233237,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
49,3756544198.96,8,3.60947990417,empty,empty,3756546587.13,3756546591.58,3756544201.0,3756544198.96,port_timestamp,7.34700012207,10.5094995499,32.502143021,1024.95435263,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
50,3756545098.96,8,3.6096599102,empty,empty,3756552905.76,3756552906.47,3756545101.0,3756545098.96,port_timestamp,7.0,10.5115995407,32.5022207892,1024.95248718,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
51,3756545998.96,8,3.61072993279,empty,empty,3756552905.76,3756552906.47,3756546001.0,3756545998.96,port_timestamp,7.09399986267,10.5186004639,32.5066431553,1024.95516088,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
52,3756546898.96,8,3.61145997047,empty,empty,3756552905.76,3756552906.47,3756546901.0,3756546898.96,port_timestamp,7.44799995422,10.5230998993,32.5097828015,1024.95843653,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
53,3756547798.96,8,3.61132001877,empty,empty,3756552905.76,3756552906.47,3756547801.0,3756547798.96,port_timestamp,7.03200006485,10.5207004547,32.5107021637,1024.95768433,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
54,3756548698.96,8,3.60438990593,empty,empty,3756552905.76,3756552906.47,3756548701.0,3756548698.96,port_timestamp,7.36899995804,10.4579000473,32.4972118772,1024.95941121,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
55,3756549598.96,8,3.59681010246,empty,empty,3756552905.76,3756552906.47,3756549601.0,3756549598.96,port_timestamp,7.39300012589,10.3998003006,32.4730686908,1024.95058003,29,29,29,29,29,29,29,13,29,29,46.84905,-124.9775
56,3756550498.96,8,3.59155988693,empty,empty,3756552905.76,3756552906.47,3756550501.0,3756550498.96,port_timestamp,7.33599996567,10.3592996597,32.4565555471,1024.94431344,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
57,3756551399.15,8,3.59204006195,empty,empty,3756552905.76,3756552906.47,3756551401.0,3756551399.15,port_timestamp,6.79799985886,10.369799614,32.4522333602,1024.93673589,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
58,3756552298.96,8,3.5888800621,empty,empty,3756561311.53,3756561312.57,3756552301.0,3756552298.96,port_timestamp,7.42600011826,10.3440999985,32.4431702215,1024.93685696,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
59,3756553200.82,8,3.59024000168,empty,empty,3756561311.53,3756561312.57,3756553201.0,3756553200.82,port_timestamp,7.257999897,10.3571996689,32.4452065645,1024.93547002,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
60,3756554098.97,8,3.59000992775,empty,empty,3756561311.53,3756561312.57,3756554101.0,3756554098.97,port_timestamp,6.742000103,10.358499527,32.4419580059,1024.93038573,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
61,3756554998.95,8,3.59248995781,empty,empty,3756561311.53,3756561312.57,3756555001.0,3756554998.95,port_timestamp,7.27699995041,10.382399559,32.4452928172,1024.93135739,29,29,29,29,29,29,29,29,29,29,46.84905,-124.9775
62,3756555898.95,8,3.59454989433,empty,empty,3756561311.53,3756561312.58,3756555901.0,3756555898.95,port_timestamp,7.09000015259,10.4006996155,32.4497144701,1024.93085654,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
63,3756556798.95,8,3.5982298851,empty,empty,3756561311.53,3756561312.58,3756556801.0,3756556798.95,port_timestamp,6.99300003052,10.431599617,32.4590957105,1024.93248346,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
64,3756557698.95,8,3.59937000275,empty,empty,3756561311.53,3756561312.58,3756557701.0,3756557698.95,port_timestamp,7.22900009155,10.4413003922,32.461766634,1024.93398213,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
65,3756558599.84,8,3.60055994987,empty,empty,3756561311.53,3756561312.58,3756558601.0,3756558599.84,port_timestamp,7.10400009155,10.4497995377,32.4661680322,1024.93540158,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
66,3756559498.95,8,3.60181999207,empty,empty,3756567593.18,3756567594.78,3756559501.0,3756559498.95,port_timestamp,7.02699995041,10.4619998932,32.467943844,1024.93436089,29,13,29,29,29,29,29,29,29,29,46.84905,-124.9775
67,3756560398.95,8,3.60191988945,empty,empty,3756567593.18,3756567594.78,3756560401.0,3756560398.95,port_timestamp,6.97399997711,10.459400177,32.471287745,1024.93716981,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
68,3756561298.96,8,3.60288000107,empty,empty,3756567593.19,3756567594.78,3756561301.0,3756561298.96,port_timestamp,7.25099992752,10.464799881,32.4759720108,1024.94115188,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
69,3756562198.95,8,3.60239005089,empty,empty,3756567593.19,3756567594.78,3756562201.0,3756562198.95,port_timestamp,7.03000020981,10.4552001953,32.4797219657,1024.94471023,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
70,3756563098.95,8,3.60016989708,empty,empty,3756567593.19,3756567594.78,3756563101.0,3756563098.95,port_timestamp,7.21899986267,10.4341001511,32.4762180665,1024.94642313,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
71,3756563998.96,8,3.59947991371,empty,empty,3756567593.19,3756567594.78,3756564001.0,3756563998.96,port_timestamp,7.32800006866,10.4264001846,32.4761290038,1024.94815498,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
72,3756564898.95,8,3.60001993179,empty,empty,3756567593.19,3756567594.78,3756564901.0,3756564898.95,port_timestamp,6.992000103,10.4319000244,32.4767768064,1024.94620693,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
73,3756565798.95,8,3.60033011436,empty,empty,3756567593.19,3756567594.78,3756565801.0,3756565798.95,port_timestamp,7.12099981308,10.434800148,32.4772419925,1024.94665929,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
74,3756566698.95,8,3.60075998306,empty,empty,3756576016.21,3756576017.25,3756566701.0,3756566698.95,port_timestamp,6.98400020599,10.4380998611,32.4786660276,1024.94658899,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
75,3756567598.95,8,3.6016099453,empty,empty,3756576016.21,3756576017.25,3756567601.0,3756567598.95,port_timestamp,7.12699985504,10.4467000961,32.4794478714,1024.94638148,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
76,3756568498.95,8,3.60191011429,empty,empty,3756576016.21,3756576017.25,3756568501.0,3756568498.95,port_timestamp,6.86600017548,10.4486999512,32.4807847042,1024.94590378,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
77,3756569398.95,8,3.60231995583,empty,empty,3756576016.21,3756576017.25,3756569401.0,3756569398.95,port_timestamp,6.69199991226,10.4525003433,32.4815778443,1024.94508898,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
78,3756570298.97,8,3.60251998901,empty,empty,3756576016.21,3756576017.25,3756570301.0,3756570298.97,port_timestamp,7.05700016022,10.4533996582,32.4826213729,1024.94739811,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
79,3756571198.96,8,3.6032500267,empty,empty,3756576016.21,3756576017.25,3756571201.0,3756571198.96,port_timestamp,6.91099977493,10.4593000412,32.4847352085,1024.9473812,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
80,3756572098.95,8,3.60357999802,empty,empty,3756576016.21,3756576017.25,3756572101.0,3756572098.95,port_timestamp,7.08599996567,10.4630002975,32.4846637333,1024.94748594,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
81,3756572998.94,8,3.60383009911,empty,empty,3756576016.21,3756576017.25,3756573001.0,3756572998.94,port_timestamp,7.16900014877,10.4652004242,32.4851680375,1024.94787911,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
82,3756573898.95,8,3.60489988327,empty,empty,3756582289.14,3756582290.18,3756573901.0,3756573898.95,port_timestamp,7.0609998703,10.4730997086,32.488885349,1024.9489419,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
83,3756574798.94,8,3.60529994965,empty,empty,3756582289.14,3756582290.18,3756574801.0,3756574798.94,port_timestamp,6.73799991608,10.4759998322,32.4904450195,1024.94820379,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
84,3756575698.94,8,3.60556006432,empty,empty,3756582289.14,3756582290.19,3756575701.0,3756575698.94,port_timestamp,6.80499982834,10.4806995392,32.4888239983,1024.94644209,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
85,3756576598.94,8,3.60563993454,empty,empty,3756582289.14,3756582290.19,3756576601.0,3756576598.94,port_timestamp,7.0720000267,10.4813995361,32.4888867426,1024.94757773,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
86,3756577498.94,8,3.6060500145,empty,empty,3756582289.14,3756582290.19,3756577501.0,3756577498.94,port_timestamp,6.91599988937,10.4849004745,32.4899371506,1024.94709448,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
87,3756578398.94,8,3.60625004768,empty,empty,3756582289.14,3756582290.19,3756578401.0,3756578398.94,port_timestamp,7.23199987411,10.4853000641,32.4914465939,1024.9496299,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
88,3756579298.94,8,3.6066300869,empty,empty,3756582289.14,3756582290.19,3756579301.0,3756579298.94,port_timestamp,7.09499979019,10.4895000458,32.4915627484,1024.94838508,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
89,3756580198.94,8,3.6071999073,empty,empty,3756582289.14,3756582290.19,3756580201.0,3756580198.94,port_timestamp,7.17199993134,10.4940004349,32.4932209506,1024.949257,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
90,3756581098.94,8,3.60773992538,empty,empty,3756590697.65,3756590698.74,3756581101.0,3756581098.94,port_timestamp,7.11800003052,10.4976997375,32.4953520041,1024.95004214,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
91,3756581998.94,8,3.60737991333,empty,empty,3756590697.65,3756590698.74,3756582001.0,3756581998.94,port_timestamp,7.18200016022,10.4924001694,32.4964479503,1024.95208969,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
92,3756582898.94,8,3.60751008987,empty,empty,3756590697.65,3756590698.75,3756582901.0,3756582898.94,port_timestamp,7.1859998703,10.4934997559,32.4967675494,1024.95216912,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
93,3756583798.94,8,3.60741996765,empty,empty,3756590697.65,3756590698.75,3756583801.0,3756583798.94,port_timestamp,6.95699977875,10.491399765,32.4978388861,1024.95232788,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
94,3756584698.94,8,3.60650992393,empty,empty,3756590697.65,3756590698.75,3756584701.0,3756584698.94,port_timestamp,7.0,10.480799675,32.4981657648,1024.95458507,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
95,3756585598.94,8,3.60768008232,empty,empty,3756590697.65,3756590698.75,3756585601.0,3756585598.94,port_timestamp,6.97900009155,10.491399765,32.5004349639,1024.95445008,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
96,3756586498.93,8,3.60781002045,empty,empty,3756590700.76,3756590700.86,3756586501.0,3756586498.93,port_timestamp,7.19600009918,10.4905996323,32.5023585544,1024.95706564,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
97,3756587398.93,8,3.6085100174,empty,empty,3756590700.76,3756590700.86,3756587401.0,3756587398.93,port_timestamp,7.15600013733,10.4968996048,32.5037583796,1024.95690039,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
98,3756588298.93,8,3.60844993591,empty,empty,3756596999.67,3756596999.73,3756588301.0,3756588298.93,port_timestamp,7.1859998703,10.4968996048,32.5031457167,1024.95655853,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
99,3756589198.93,8,3.60858011246,empty,empty,3756596999.67,3756596999.73,3756589201.0,3756589198.93,port_timestamp,7.18300008774,10.4997997284,32.5018609476,1024.95504879,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
100,3756590098.93,8,3.60694003105,empty,empty,3756596999.67,3756596999.73,3756590101.0,3756590098.93,port_timestamp,7.32299995422,10.4836997986,32.4997480193,1024.95678238,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
101,3756590998.93,8,3.60549998283,empty,empty,3756596999.67,3756596999.74,3756591001.0,3756590998.93,port_timestamp,7.132999897,10.4694004059,32.4981691399,1024.95713181,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
102,3756591898.93,8,3.60572004318,empty,empty,3756596999.67,3756596999.74,3756591901.0,3756591898.93,port_timestamp,7.00199985504,10.4748001099,32.4956100617,1024.95362559,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
103,3756592798.93,8,3.60289001465,empty,empty,3756596999.67,3756596999.74,3756592801.0,3756592798.93,port_timestamp,7.25299978256,10.4506998062,32.4886563993,1024.95344606,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
104,3756593698.93,8,3.60304999352,empty,empty,3756596999.67,3756596999.74,3756593701.0,3756593698.93,port_timestamp,7.20499992371,10.4517002106,32.4893860802,1024.95362754,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
105,3756594598.93,8,3.60271000862,empty,empty,3756596999.67,3756596999.74,3756594601.0,3756594598.93,port_timestamp,7.08900022507,10.4483995438,32.4889760306,1024.9533457,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
106,3756595498.93,8,3.60342001915,empty,empty,3756603302.47,3756603303.42,3756595501.0,3756595498.93,port_timestamp,7.07899999619,10.4561004639,32.4892205941,1024.95218025,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
107,3756596398.93,8,3.60332989693,empty,empty,3756603302.47,3756603303.42,3756596401.0,3756596398.93,port_timestamp,7.15700006485,10.455499649,32.4888210424,1024.95232357,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
108,3756597298.93,8,3.59818005562,empty,empty,3756603302.47,3756603303.42,3756597301.0,3756597298.93,port_timestamp,7.16599988937,10.4180002213,32.4706586415,1024.94458675,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
109,3756598198.93,8,3.59818005562,empty,empty,3756603302.47,3756603303.42,3756598201.0,3756598198.93,port_timestamp,7.08400011063,10.4187002182,32.4700690183,1024.94363783,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
110,3756599098.93,8,3.59917998314,empty,empty,3756603302.47,3756603303.42,3756599101.0,3756599098.93,port_timestamp,7.16699981689,10.4239997864,32.4753305484,1024.94721312,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
111,3756599998.93,8,3.60263991356,empty,empty,3756603302.47,3756603303.42,3756600001.0,3756599998.93,port_timestamp,7.22100019455,10.4547996521,32.4825015787,1024.94780736,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
112,3756600898.93,8,3.59894990921,empty,empty,3756603302.47,3756603303.42,3756600901.0,3756600898.93,port_timestamp,7.25199985504,10.4223003387,32.4745040617,1024.94724181,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
113,3756601798.94,8,3.59695005417,empty,empty,3756603302.47,3756603303.42,3756601801.0,3756601798.94,port_timestamp,7.13999986649,10.4091997147,32.4661888935,1024.9424799,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
114,3756602698.93,8,3.59868001938,empty,empty,3756611720.98,3756611723.55,3756602701.0,3756602698.93,port_timestamp,6.84700012207,10.4198999405,32.4741167174,1024.94551769,29,13,29,29,29,29,29,13,29,29,46.84905,-124.9775
